Kill #,Timestamp,Bot,Weapon,TTK,Shots,Hits,Accuracy,Damage Done,Damage Possible,Efficiency,Cheated
121,04:13:40.472,target,BB Gun,0.001s,1,1,1,1,1,1,false
122,04:13:40.813,target,BB Gun,0s,1,1,1,1,1,1,false
123,04:13:41.272,target,BB Gun,0s,1,1,1,1,1,1,false
124,04:13:41.631,target,BB Gun,0.001s,1,1,1,1,1,1,false
125,04:13:42.172,target,BB Gun,0s,1,1,1,1,1,1,false
126,04:13:42.515,target,BB Gun,0.001s,1,1,1,1,1,1,false
127,04:13:42.890,target,BB Gun,0.001s,1,1,1,1,1,1,false
128,04:13:43.390,target,BB Gun,0s,1,1,1,1,1,1,false
129,04:13:43.815,target,BB Gun,0s,1,1,1,1,1,1,false
130,04:13:44.207,target,BB Gun,0s,1,1,1,1,1,1,false
131,04:13:44.706,target,BB Gun,0s,1,1,1,1,1,1,false
132,04:13:44.915,target,BB Gun,0s,1,1,1,1,1,1,false

Weapon,Shots,Hits,Damage Done,Damage Possible,,Sens Scale,Horiz Sens,Vert Sens,FOV,Hide Gun,Crosshair,Crosshair Scale,Crosshair Color,ADS Sens,ADS Zoom Scale
BB Gun,143,132,132.0,143.0,

Kills:,132
Deaths:,0
Fight Time:,3.927
Avg TTK:,0
Damage Done:,132.0
Damage Taken:,0.0
Midairs:,0
Midaired:,0
Directs:,0
Directed:,0
Distance Traveled:,0.0
Score:,121.846153
Scenario:,1wall6targets TE
Hash:,3e50391f3c3f484c10a4b8fb362ded17
Game Version:,2.0.3.1
Challenge Start:,04:12:45.086

Input Lag:,0
Max FPS (config):,120.0
Sens Scale:,Overwatch
Horiz Sens:,4.64
Vert Sens:,4.64
FOV:,90.0
Hide Gun:,false
Crosshair:,plus.png
Crosshair Scale:,1.0
Crosshair Color:,FFFF00
Resolution,1920x1080
Avg FPS,119.664803
Resolution Scale,100.0
