Kill #,Timestamp,Bot,Weapon,TTK,Shots,Hits,Accuracy,Damage Done,Damage Possible,Efficiency,Cheated
99,03:57:54.378,target,BB Gun,0s,1,1,1,1,1,1,false
100,03:57:54.795,target,BB Gun,0s,1,1,1,1,1,1,false
101,03:57:55.095,target,BB Gun,0s,1,1,1,1,1,1,false
102,03:57:55.661,target,BB Gun,0s,1,1,1,1,1,1,false
103,03:57:56.137,target,BB Gun,0s,1,1,1,1,1,1,false
104,03:57:56.603,target,BB Gun,0s,1,1,1,1,1,1,false
105,03:57:56.861,target,BB Gun,0s,1,1,1,1,1,1,false
106,03:57:57.462,target,BB Gun,0.175s,2,1,0.5,1,2,0.5,false
107,03:57:58.046,target,BB Gun,0.001s,1,1,1,1,1,1,false
108,03:57:58.353,target,BB Gun,0s,1,1,1,1,1,1,false
109,03:57:59.429,target,BB Gun,0.666s,2,1,0.5,1,2,0.5,false
110,03:57:59.987,target,BB Gun,0s,1,1,1,1,1,1,false
111,03:58:00.262,target,BB Gun,0s,1,1,1,1,1,1,false
112,03:58:00.804,target,BB Gun,0s,1,1,1,1,1,1,false
113,03:58:01.254,target,BB Gun,0s,1,1,1,1,1,1,false
114,03:58:01.672,target,BB Gun,0s,1,1,1,1,1,1,false
115,03:58:02.054,target,BB Gun,0s,1,1,1,1,1,1,false
116,03:58:02.605,target,BB Gun,0s,1,1,1,1,1,1,false
117,03:58:02.955,target,BB Gun,0s,1,1,1,1,1,1,false
118,03:58:03.321,target,BB Gun,0s,1,1,1,1,1,1,false
119,03:58:04.273,target,BB Gun,0.633s,2,1,0.5,1,2,0.5,false
120,03:58:04.664,target,BB Gun,0s,1,1,1,1,1,1,false
121,03:58:05.098,target,BB Gun,0s,1,1,1,1,1,1,false
122,03:58:05.822,target,BB Gun,0.241s,2,1,0.5,1,2,0.5,false
123,03:58:06.164,target,BB Gun,0s,1,1,1,1,1,1,false
124,03:58:06.648,target,BB Gun,0s,1,1,1,1,1,1,false
125,03:58:07.023,target,BB Gun,0s,1,1,1,1,1,1,false
126,03:58:07.381,target,BB Gun,0s,1,1,1,1,1,1,false

Weapon,Shots,Hits,Damage Done,Damage Possible,,Sens Scale,Horiz Sens,Vert Sens,FOV,Hide Gun,Crosshair,Crosshair Scale,Crosshair Color,ADS Sens,ADS Zoom Scale
BB Gun,142,126,126.0,142.0,

Kills:,126
Deaths:,0
Fight Time:,6.734
Avg TTK:,0
Damage Done:,126.0
Damage Taken:,0.0
Midairs:,0
Midaired:,0
Directs:,0
Directed:,0
Distance Traveled:,0.0
Score:,111.802811
Scenario:,1wall6targets TE
Hash:,3e50391f3c3f484c10a4b8fb362ded17
Game Version:,2.0.3.1
Challenge Start:,03:57:03.392

Input Lag:,0
Max FPS (config):,120.0
Sens Scale:,Overwatch
Horiz Sens:,4.64
Vert Sens:,4.64
FOV:,90.0
Hide Gun:,false
Crosshair:,plus.png
Crosshair Scale:,1.0
Crosshair Color:,FFFF00
Resolution,1920x1080
Avg FPS,119.331764
Resolution Scale,100.0
