Kill #,Timestamp,Bot,Weapon,TTK,Shots,Hits,Accuracy,Damage Done,Damage Possible,Efficiency,Cheated
1,23:26:24.637,target,BB Gun,0s,1,1,1,1,1,1,false
2,23:26:25.154,target,BB Gun,0s,1,1,1,1,1,1,false
3,23:26:26.062,target,BB Gun,0.616s,2,1,0.5,1,2,0.5,false
4,23:26:26.430,target,BB Gun,0s,1,1,1,1,1,1,false
5,23:26:26.763,target,BB Gun,0s,1,1,1,1,1,1,false
6,23:26:27.246,target,BB Gun,0s,1,1,1,1,1,1,false
7,23:26:27.655,target,BB Gun,0s,1,1,1,1,1,1,false
8,23:26:27.981,target,BB Gun,0s,1,1,1,1,1,1,false
9,23:26:28.349,target,BB Gun,0s,1,1,1,1,1,1,false
10,23:26:28.790,target,BB Gun,0s,1,1,1,1,1,1,false
11,23:26:29.174,target,BB Gun,0s,1,1,1,1,1,1,false
12,23:26:29.507,target,BB Gun,0s,1,1,1,1,1,1,false
13,23:26:29.932,target,BB Gun,0s,1,1,1,1,1,1,false
14,23:26:30.299,target,BB Gun,0s,1,1,1,1,1,1,false
15,23:26:30.791,target,BB Gun,0s,1,1,1,1,1,1,false
16,23:26:31.040,target,BB Gun,0s,1,1,1,1,1,1,false
17,23:26:31.407,target,BB Gun,0s,1,1,1,1,1,1,false
18,23:26:31.916,target,BB Gun,0s,1,1,1,1,1,1,false
19,23:26:32.349,target,BB Gun,0s,1,1,1,1,1,1,false
20,23:26:32.857,target,BB Gun,0s,1,1,1,1,1,1,false
21,23:26:33.258,target,BB Gun,0s,1,1,1,1,1,1,false
22,23:26:33.633,target,BB Gun,0s,1,1,1,1,1,1,false
23,23:26:34.116,target,BB Gun,0s,1,1,1,1,1,1,false
24,23:26:34.491,target,BB Gun,0s,1,1,1,1,1,1,false
25,23:26:35.043,target,BB Gun,0s,1,1,1,1,1,1,false
26,23:26:35.275,target,BB Gun,0s,1,1,1,1,1,1,false
27,23:26:35.525,target,BB Gun,0s,1,1,1,1,1,1,false
28,23:26:35.843,target,BB Gun,0.001s,1,1,1,1,1,1,false
29,23:26:36.193,target,BB Gun,0s,1,1,1,1,1,1,false
30,23:26:36.544,target,BB Gun,0.001s,1,1,1,1,1,1,false
31,23:26:37.027,target,BB Gun,0s,1,1,1,1,1,1,false
32,23:26:37.486,target,BB Gun,0s,1,1,1,1,1,1,false
33,23:26:37.743,target,BB Gun,0s,1,1,1,1,1,1,false
34,23:26:38.629,target,BB Gun,0.459s,2,1,0.5,1,2,0.5,false
35,23:26:38.970,target,BB Gun,0s,1,1,1,1,1,1,false
36,23:26:39.413,target,BB Gun,0s,1,1,1,1,1,1,false
37,23:26:39.954,target,BB Gun,0s,1,1,1,1,1,1,false
38,23:26:40.353,target,BB Gun,0s,1,1,1,1,1,1,false
39,23:26:40.804,target,BB Gun,0s,1,1,1,1,1,1,false
40,23:26:41.046,target,BB Gun,0s,1,1,1,1,1,1,false
41,23:26:41.554,target,BB Gun,0s,1,1,1,1,1,1,false
42,23:26:41.921,target,BB Gun,0s,1,1,1,1,1,1,false
43,23:26:42.763,target,BB Gun,0.291s,2,1,0.5,1,2,0.5,false
44,23:26:43.488,target,BB Gun,0.275s,2,1,0.5,1,2,0.5,false
45,23:26:43.780,target,BB Gun,0s,1,1,1,1,1,1,false
