Kill #,Timestamp,Bot,Weapon,TTK,Shots,Hits,Accuracy,Damage Done,Damage Possible,Efficiency,Cheated
1,22:15:48.460,target,pistol mini,0s,1,1,1,25,50,0.5,false
2,22:15:48.686,target,pistol mini,0s,1,1,1,25,50,0.5,false
3,22:15:48.935,target,pistol mini,0s,1,1,1,25,50,0.5,false
4,22:15:49.260,target,pistol mini,0s,1,1,1,25,50,0.5,false
5,22:15:49.502,target,pistol mini,0s,1,1,1,25,50,0.5,false
6,22:15:49.844,target,pistol mini,0s,1,1,1,25,50,0.5,false
7,22:15:50.103,target,pistol mini,0s,1,1,1,25,50,0.5,false
8,22:15:50.336,target,pistol mini,0s,1,1,1,25,50,0.5,false
9,22:15:50.553,target,pistol mini,0s,1,1,1,25,50,0.5,false
10,22:15:50.812,target,pistol mini,0s,1,1,1,25,50,0.5,false
11,22:15:51.053,target,pistol mini,0s,1,1,1,25,50,0.5,false
12,22:15:51.337,target,pistol mini,0s,1,1,1,25,50,0.5,false
13,22:15:51.587,target,pistol mini,0.001s,1,1,1,25,50,0.5,false
14,22:15:51.870,target,pistol mini,0s,1,1,1,25,50,0.5,false
15,22:15:52.154,target,pistol mini,0s,1,1,1,25,50,0.5,false
16,22:15:52.412,target,pistol mini,0s,1,1,1,25,50,0.5,false
17,22:15:52.620,target,pistol mini,0s,1,1,1,25,50,0.5,false
18,22:15:52.903,target,pistol mini,0s,1,1,1,25,50,0.5,false
19,22:15:53.204,target,pistol mini,0s,1,1,1,25,50,0.5,false
20,22:15:53.454,target,pistol mini,0s,1,1,1,25,50,0.5,false
21,22:15:53.754,target,pistol mini,0.001s,1,1,1,25,50,0.5,false
22,22:15:54.021,target,pistol mini,0s,1,1,1,25,50,0.5,false
23,22:15:54.612,target,pistol mini,0.325s,2,1,0.5,25,100,0.25,false
24,22:15:54.912,target,pistol mini,0s,1,1,1,25,50,0.5,false
25,22:15:55.304,target,pistol mini,0.001s,1,1,1,25,50,0.5,false
26,22:15:55.662,target,pistol mini,0s,1,1,1,25,50,0.5,false
27,22:15:55.914,target,pistol mini,0s,1,1,1,25,50,0.5,false
28,22:15:56.204,target,pistol mini,0s,1,1,1,25,50,0.5,false
29,22:15:56.472,target,pistol mini,0s,1,1,1,25,50,0.5,false
30,22:15:56.714,target,pistol mini,0s,1,1,1,25,50,0.5,false
31,22:15:56.947,target,pistol mini,0s,1,1,1,25,50,0.5,false
32,22:15:57.197,target,pistol mini,0s,1,1,1,25,50,0.5,false
33,22:15:57.432,target,pistol mini,0s,1,1,1,25,50,0.5,false
34,22:15:57.714,target,pistol mini,0s,1,1,1,25,50,0.5,false
35,22:15:58.315,target,pistol mini,0.349s,2,1,0.5,25,100,0.25,false
36,22:15:58.565,target,pistol mini,0s,1,1,1,25,50,0.5,false
37,22:15:58.864,target,pistol mini,0s,1,1,1,25,50,0.5,false
38,22:15:59.123,target,pistol mini,0s,1,1,1,25,50,0.5,false
39,22:15:59.731,target,pistol mini,0.375s,2,1,0.5,25,100,0.25,false
40,22:15:59.981,target,pistol mini,0s,1,1,1,25,50,0.5,false
41,22:16:00.231,target,pistol mini,0s,1,1,1,25,50,0.5,false
42,22:16:00.474,target,pistol mini,0s,1,1,1,25,50,0.5,false
43,22:16:01.123,target,pistol mini,0.341s,2,1,0.5,25,100,0.25,false
44,22:16:01.373,target,pistol mini,0s,1,1,1,25,50,0.5,false
45,22:16:01.632,target,pistol mini,0s,1,1,1,25,50,0.5,false
46,22:16:01.859,target,pistol mini,0s,1,1,1,25,50,0.5,false
47,22:16:02.118,target,pistol mini,0s,1,1,1,25,50,0.5,false
48,22:16:02.409,target,pistol mini,0s,1,1,1,25,50,0.5,false
49,22:16:02.685,target,pistol mini,0s,1,1,1,25,50,0.5,false
50,22:16:02.902,target,pistol mini,0s,1,1,1,25,50,0.5,false
51,22:16:03.168,target,pistol mini,0s,1,1,1,25,50,0.5,false
52,22:16:03.452,target,pistol mini,0.001s,1,1,1,25,50,0.5,false
53,22:16:03.752,target,pistol mini,0s,1,1,1,25,50,0.5,false
54,22:16:04.018,target,pistol mini,0s,1,1,1,25,50,0.5,false
55,22:16:04.286,target,pistol mini,0s,1,1,1,25,50,0.5,false
56,22:16:04.544,target,pistol mini,0s,1,1,1,25,50,0.5,false
57,22:16:04.786,target,pistol mini,0s,1,1,1,25,50,0.5,false
58,22:16:05.069,target,pistol mini,0.001s,1,1,1,25,50,0.5,false
59,22:16:05.835,target,pistol mini,0.516s,3,1,0.333,25,150,0.167,false
60,22:16:06.177,target,pistol mini,0s,1,1,1,25,50,0.5,false
61,22:16:06.452,target,pistol mini,0s,1,1,1,25,50,0.5,false
62,22:16:06.794,target,pistol mini,0s,1,1,1,25,50,0.5,false
63,22:16:07.385,target,pistol mini,0.375s,2,1,0.5,25,100,0.25,false
64,22:16:07.628,target,pistol mini,0.001s,1,1,1,25,50,0.5,false
65,22:16:07.977,target,pistol mini,0s,1,1,1,25,50,0.5,false
66,22:16:08.302,target,pistol mini,0s,1,1,1,25,50,0.5,false
67,22:16:08.669,target,pistol mini,0s,1,1,1,25,50,0.5,false
68,22:16:08.944,target,pistol mini,0.001s,1,1,1,25,50,0.5,false
69,22:16:09.680,target,pistol mini,0.375s,2,1,0.5,25,100,0.25,false
70,22:16:10.045,target,pistol mini,0s,1,1,1,25,50,0.5,false
71,22:16:10.370,target,pistol mini,0s,1,1,1,25,50,0.5,false
72,22:16:11.029,target,pistol mini,0.408s,2,1,0.5,25,100,0.25,false
73,22:16:11.262,target,pistol mini,0.001s,1,1,1,25,50,0.5,false
74,22:16:11.611,target,pistol mini,0s,1,1,1,25,50,0.5,false
75,22:16:11.928,target,pistol mini,0s,1,1,1,25,50,0.5,false
