Kill #,Timestamp,Bot,Weapon,TTK,Shots,Hits,Accuracy,Damage Done,Damage Possible,Efficiency,Cheated
1,13:55:33.853,target,BB Gun,0s,1,1,1,1,1,1,false
2,13:55:34.187,target,BB Gun,0s,1,1,1,1,1,1,false
3,13:55:34.629,target,BB Gun,0.001s,1,1,1,1,1,1,false
4,13:55:34.937,target,BB Gun,0s,1,1,1,1,1,1,false
5,13:55:35.329,target,BB Gun,0s,1,1,1,1,1,1,false
6,13:55:35.687,target,BB Gun,0s,1,1,1,1,1,1,false
7,13:55:36.288,target,BB Gun,0s,1,1,1,1,1,1,false
8,13:55:36.596,target,BB Gun,0s,1,1,1,1,1,1,false
9,13:55:37.346,target,BB Gun,0.466s,2,1,0.5,1,2,0.5,false
10,13:55:37.729,target,BB Gun,0s,1,1,1,1,1,1,false
11,13:55:38.322,target,BB Gun,0s,1,1,1,1,1,1,false
12,13:55:38.697,target,BB Gun,0s,1,1,1,1,1,1,false
13,13:55:39.047,target,BB Gun,0s,1,1,1,1,1,1,false
14,13:55:39.389,target,BB Gun,0s,1,1,1,1,1,1,false
15,13:55:39.989,target,BB Gun,0s,1,1,1,1,1,1,false
16,13:55:40.389,target,BB Gun,0s,1,1,1,1,1,1,false
17,13:55:41.022,target,BB Gun,0.233s,2,1,0.5,1,2,0.5,false
18,13:55:41.266,target,BB Gun,0s,1,1,1,1,1,1,false
19,13:55:41.598,target,BB Gun,0s,1,1,1,1,1,1,false
20,13:55:41.981,target,BB Gun,0s,1,1,1,1,1,1,false
21,13:55:42.289,target,BB Gun,0s,1,1,1,1,1,1,false
22,13:55:42.673,target,BB Gun,0s,1,1,1,1,1,1,false
23,13:55:43.115,target,BB Gun,0s,1,1,1,1,1,1,false
24,13:55:43.414,target,BB Gun,0s,1,1,1,1,1,1,false
25,13:55:43.806,target,BB Gun,0s,1,1,1,1,1,1,false
26,13:55:44.673,target,BB Gun,0.366s,2,1,0.5,1,2,0.5,false
27,13:55:45.024,target,BB Gun,0s,1,1,1,1,1,1,false
28,13:55:45.548,target,BB Gun,0s,1,1,1,1,1,1,false
29,13:55:46.082,target,BB Gun,0s,1,1,1,1,1,1,false
30,13:55:46.448,target,BB Gun,0s,1,1,1,1,1,1,false
31,13:55:46.782,target,BB Gun,0s,1,1,1,1,1,1,false
32,13:55:47.082,target,BB Gun,0s,1,1,1,1,1,1,false
33,13:55:47.440,target,BB Gun,0s,1,1,1,1,1,1,false
34,13:55:47.782,target,BB Gun,0s,1,1,1,1,1,1,false
35,13:55:48.234,target,BB Gun,0s,1,1,1,1,1,1,false
36,13:55:48.724,target,BB Gun,0s,1,1,1,1,1,1,false
37,13:55:49.099,target,BB Gun,0.001s,1,1,1,1,1,1,false
38,13:55:49.482,target,BB Gun,0s,1,1,1,1,1,1,false
39,13:55:49.891,target,BB Gun,0s,1,1,1,1,1,1,false
40,13:55:50.132,target,BB Gun,0s,1,1,1,1,1,1,false
41,13:55:50.376,target,BB Gun,0s,1,1,1,1,1,1,false
42,13:55:50.866,target,BB Gun,0.001s,1,1,1,1,1,1,false
43,13:55:51.351,target,BB Gun,0s,1,1,1,1,1,1,false
44,13:55:51.807,target,BB Gun,0s,1,1,1,1,1,1,false
45,13:55:52.175,target,BB Gun,0s,1,1,1,1,1,1,false
46,13:55:53.017,target,BB Gun,0.332s,2,1,0.5,1,2,0.5,false
47,13:55:53.426,target,BB Gun,0s,1,1,1,1,1,1,false
48,13:55:53.892,target,BB Gun,0s,1,1,1,1,1,1,false
49,13:55:54.125,target,BB Gun,0s,1,1,1,1,1,1,false
50,13:55:54.526,target,BB Gun,0.001s,1,1,1,1,1,1,false
51,13:55:54.917,target,BB Gun,0.001s,1,1,1,1,1,1,false
52,13:55:55.534,target,BB Gun,0.292s,2,1,0.5,1,2,0.5,false
53,13:55:55.951,target,BB Gun,0.001s,1,1,1,1,1,1,false
54,13:55:56.450,target,BB Gun,0s,1,1,1,1,1,1,false
55,13:55:56.759,target,BB Gun,0.001s,1,1,1,1,1,1,false
56,13:55:57.201,target,BB Gun,0s,1,1,1,1,1,1,false
57,13:55:57.535,target,BB Gun,0.001s,1,1,1,1,1,1,false
58,13:55:58.151,target,BB Gun,0s,1,1,1,1,1,1,false
59,13:55:58.492,target,BB Gun,0s,1,1,1,1,1,1,false
60,13:55:58.918,target,BB Gun,0s,1,1,1,1,1,1,false
61,13:55:59.385,target,BB Gun,0s,1,1,1,1,1,1,false
62,13:55:59.860,target,BB Gun,0s,1,1,1,1,1,1,false
63,13:56:00.918,target,BB Gun,0.342s,2,1,0.5,1,2,0.5,false
64,13:56:01.343,target,BB Gun,0s,1,1,1,1,1,1,false
65,13:56:01.802,target,BB Gun,0s,1,1,1,1,1,1,false
66,13:56:02.095,target,BB Gun,0s,1,1,1,1,1,1,false
67,13:56:02.585,target,BB Gun,0.001s,1,1,1,1,1,1,false
68,13:56:02.919,target,BB Gun,0.001s,1,1,1,1,1,1,false
69,13:56:03.328,target,BB Gun,0s,1,1,1,1,1,1,false
70,13:56:03.744,target,BB Gun,0s,1,1,1,1,1,1,false
71,13:56:04.094,target,BB Gun,0s,1,1,1,1,1,1,false
72,13:56:04.727,target,BB Gun,0s,1,1,1,1,1,1,false
73,13:56:05.069,target,BB Gun,0s,1,1,1,1,1,1,false
74,13:56:05.485,target,BB Gun,0s,1,1,1,1,1,1,false
75,13:56:06.095,target,BB Gun,0s,1,1,1,1,1,1,false
76,13:56:06.594,target,BB Gun,0s,1,1,1,1,1,1,false
77,13:56:06.920,target,BB Gun,0s,1,1,1,1,1,1,false
78,13:56:07.794,target,BB Gun,0.532s,2,1,0.5,1,2,0.5,false
79,13:56:08.020,target,BB Gun,0s,1,1,1,1,1,1,false
80,13:56:08.603,target,BB Gun,0s,1,1,1,1,1,1,false
81,13:56:09.161,target,BB Gun,0s,1,1,1,1,1,1,false
82,13:56:09.671,target,BB Gun,0s,1,1,1,1,1,1,false
83,13:56:10.136,target,BB Gun,0s,1,1,1,1,1,1,false
84,13:56:10.596,target,BB Gun,0s,1,1,1,1,1,1,false
85,13:56:11.029,target,BB Gun,0s,1,1,1,1,1,1,false
86,13:56:11.513,target,BB Gun,0s,1,1,1,1,1,1,false
87,13:56:11.830,target,BB Gun,0s,1,1,1,1,1,1,false
88,13:56:12.247,target,BB Gun,0s,1,1,1,1,1,1,false
89,13:56:12.573,target,BB Gun,0.001s,1,1,1,1,1,1,false
90,13:56:12.940,target,BB Gun,0s,1,1,1,1,1,1,false
91,13:56:13.413,target,BB Gun,0s,1,1,1,1,1,1,false
92,13:56:13.814,target,BB Gun,0s,1,1,1,1,1,1,false
93,13:56:14.280,target,BB Gun,0s,1,1,1,1,1,1,false
94,13:56:14.580,target,BB Gun,0s,1,1,1,1,1,1,false
95,13:56:14.931,target,BB Gun,0s,1,1,1,1,1,1,false
96,13:56:15.448,target,BB Gun,0s,1,1,1,1,1,1,false
97,13:56:15.881,target,BB Gun,0s,1,1,1,1,1,1,false
98,13:56:16.165,target,BB Gun,0.001s,1,1,1,1,1,1,false
99,13:56:16.640,target,BB Gun,0s,1,1,1,1,1,1,false
100,13:56:17.124,target,BB Gun,0s,1,1,1,1,1,1,false
101,13:56:17.648,target,BB Gun,0s,1,1,1,1,1,1,false
102,13:56:18.056,target,BB Gun,0s,1,1,1,1,1,1,false
103,13:56:18.423,target,BB Gun,0s,1,1,1,1,1,1,false
104,13:56:18.915,target,BB Gun,0s,1,1,1,1,1,1,false
105,13:56:19.941,target,BB Gun,0.593s,2,1,0.5,1,2,0.5,false
106,13:56:20.615,target,BB Gun,0.274s,2,1,0.5,1,2,0.5,false
107,13:56:20.957,target,BB Gun,0s,1,1,1,1,1,1,false
108,13:56:21.358,target,BB Gun,0s,1,1,1,1,1,1,false
109,13:56:21.882,target,BB Gun,0s,1,1,1,1,1,1,false
110,13:56:22.274,target,BB Gun,0s,1,1,1,1,1,1,false
111,13:56:22.849,target,BB Gun,0s,1,1,1,1,1,1,false
112,13:56:23.258,target,BB Gun,0s,1,1,1,1,1,1,false
113,13:56:23.766,target,BB Gun,0s,1,1,1,1,1,1,false
114,13:56:24.208,target,BB Gun,0s,1,1,1,1,1,1,false
115,13:56:24.741,target,BB Gun,0s,1,1,1,1,1,1,false
116,13:56:25.817,target,BB Gun,0.55s,2,1,0.5,1,2,0.5,false
117,13:56:26.125,target,BB Gun,0s,1,1,1,1,1,1,false
118,13:56:26.517,target,BB Gun,0s,1,1,1,1,1,1,false
119,13:56:26.850,target,BB Gun,0s,1,1,1,1,1,1,false
120,13:56:27.275,target,BB Gun,0s,1,1,1,1,1,1,false
121,13:56:27.602,target,BB Gun,0s,1,1,1,1,1,1,false
122,13:56:28.094,target,BB Gun,0s,1,1,1,1,1,1,false
123,13:56:28.567,target,BB Gun,0.001s,1,1,1,1,1,1,false
124,13:56:29.059,target,BB Gun,0s,1,1,1,1,1,1,false
125,13:56:29.459,target,BB Gun,0s,1,1,1,1,1,1,false
126,13:56:29.967,target,BB Gun,0s,1,1,1,1,1,1,false
127,13:56:30.567,target,BB Gun,0s,1,1,1,1,1,1,false
128,13:56:30.785,target,BB Gun,0s,1,1,1,1,1,1,false
129,13:56:31.159,target,BB Gun,0s,1,1,1,1,1,1,false
130,13:56:31.635,target,BB Gun,0s,1,1,1,1,1,1,false
131,13:56:32.101,target,BB Gun,0s,1,1,1,1,1,1,false
132,13:56:32.584,target,BB Gun,0s,1,1,1,1,1,1,false
133,13:56:33.084,target,BB Gun,0s,1,1,1,1,1,1,false

Weapon,Shots,Hits,Damage Done,Damage Possible,,Sens Scale,Horiz Sens,Vert Sens,FOV,Hide Gun,Crosshair,Crosshair Scale,Crosshair Color,ADS Sens,ADS Zoom Scale
BB Gun,143,133,133.0,143.0,

Kills:,133
Deaths:,0
Fight Time:,3.993
Avg TTK:,0
Damage Done:,133.0
Damage Taken:,0.0
Midairs:,0
Midaired:,0
Directs:,0
Directed:,0
Distance Traveled:,0.0
Score:,123.699303
Scenario:,1wall6targets TE
Hash:,3e50391f3c3f484c10a4b8fb362ded17
Game Version:,2.0.3.2
Challenge Start:,13:55:33.179

Input Lag:,0
Max FPS (config):,120.0
Sens Scale:,Quake/Source
Horiz Sens:,1.5
Vert Sens:,1.5
FOV:,90.0
Hide Gun:,false
Crosshair:,plus.png
Crosshair Scale:,1.0
Crosshair Color:,FFFF00
Resolution,1920x1080
Avg FPS,119.948647
Resolution Scale,100.0
