Kill #,Timestamp,Bot,Weapon,TTK,Shots,Hits,Accuracy,Damage Done,Damage Possible,Efficiency,Cheated
57,22:08:07.409,Quaker Bot Long Strafes,LG,0.2s,21,20,0.952,100,105,0.952,false
58,22:08:07.835,Quaker Bot Long Strafes,LG,0.284s,30,20,0.667,100,150,0.667,false
59,22:08:08.618,Quaker Bot Long Strafes,LG,0.182s,20,20,1,100,100,1,false
60,22:08:09.177,Quaker Bot Long Strafes,LG,0.367s,38,21,0.553,105,190,0.553,false
61,22:08:09.803,Quaker Bot Long Strafes,LG,0.384s,39,24,0.615,120,195,0.615,false
62,22:08:10.310,Quaker Bot Long Strafes,LG,0.299s,31,15,0.484,75,155,0.484,false
63,22:08:10.827,Quaker Bot Long Strafes,LG,0.233s,25,20,0.8,100,125,0.8,false
64,22:08:11.361,Quaker Bot Long Strafes,LG,0.29s,31,20,0.645,100,155,0.645,false
65,22:08:11.994,Quaker Bot Long Strafes,LG,0.366s,38,20,0.526,100,190,0.526,false
66,22:08:12.903,Quaker Bot Long Strafes,LG,0.525s,44,20,0.455,100,220,0.455,false
67,22:08:13.962,Quaker Bot Long Strafes,LG,0.325s,34,20,0.588,100,170,0.588,false
68,22:08:14.896,Quaker Bot Long Strafes,LG,0.71s,59,31,0.525,155,295,0.525,false

Weapon,Shots,Hits,Damage Done,Damage Possible,,Sens Scale,Horiz Sens,Vert Sens,FOV,Hide Gun,Crosshair,Crosshair Scale,Crosshair Color,ADS Sens,ADS Zoom Scale
LG,3538,1376,6880.0,17690.0,

Kills:,68
Deaths:,0
Fight Time:,35.773998
Avg TTK:,0
Damage Done:,6880.0
Damage Taken:,0.0
Midairs:,0
Midaired:,0
Directs:,0
Directed:,0
Distance Traveled:,0.0
Score:,68.799995
Scenario:,voxTargetSwitch
Hash:,0726d639df23bb87e88e374b5038d834
Game Version:,2.0.3.1
Challenge Start:,22:07:14.215

Input Lag:,0
Max FPS (config):,120.0
Sens Scale:,Overwatch
Horiz Sens:,4.64
Vert Sens:,4.64
FOV:,90.0
Hide Gun:,false
Crosshair:,plus.png
Crosshair Scale:,1.0
Crosshair Color:,FFFF00
Resolution,1920x1080
Avg FPS,119.71534
Resolution Scale,100.0
