Kill #,Timestamp,Bot,Weapon,TTK,Shots,Hits,Accuracy,Damage Done,Damage Possible,Efficiency,Cheated
60,22:09:11.118,Quaker Bot Long Strafes,LG,0.402s,42,20,0.476,100,210,0.476,false
61,22:09:11.735,Quaker Bot Long Strafes,LG,0.318s,33,20,0.606,100,165,0.606,false
62,22:09:12.218,Quaker Bot Long Strafes,LG,0.183s,20,20,1,100,100,1,false
63,22:09:13.128,Quaker Bot Long Strafes,LG,0.541s,56,20,0.357,100,280,0.357,false
64,22:09:14.102,Quaker Bot Long Strafes,LG,0.667s,68,20,0.294,100,340,0.294,false
65,22:09:14.645,Quaker Bot Long Strafes,LG,0.326s,34,20,0.588,100,170,0.588,false
66,22:09:15.878,Quaker Bot Long Strafes,LG,0.683s,70,20,0.286,100,350,0.286,false
67,22:09:16.788,Quaker Bot Long Strafes,LG,0.508s,52,20,0.385,100,260,0.385,false
68,22:09:17.253,Quaker Bot Long Strafes,LG,0.183s,20,20,1,100,100,1,false
69,22:09:18.504,Quaker Bot Long Strafes,LG,0.474s,49,20,0.408,100,245,0.408,false
70,22:09:19.571,Quaker Bot Long Strafes,LG,0.709s,67,20,0.299,100,335,0.299,false
71,22:09:20.471,Quaker Bot Long Strafes,LG,0.54s,56,20,0.357,100,280,0.357,false

Weapon,Shots,Hits,Damage Done,Damage Possible,,Sens Scale,Horiz Sens,Vert Sens,FOV,Hide Gun,Crosshair,Crosshair Scale,Crosshair Color,ADS Sens,ADS Zoom Scale
LG,3400,1440,7200.0,17000.0,

Kills:,72
Deaths:,0
Fight Time:,33.891998
Avg TTK:,0
Damage Done:,7200.0
Damage Taken:,0.0
Midairs:,0
Midaired:,0
Directs:,0
Directed:,0
Distance Traveled:,0.0
Score:,72.0
Scenario:,voxTargetSwitch
Hash:,0726d639df23bb87e88e374b5038d834
Game Version:,2.0.3.1
Challenge Start:,22:08:21.333

Input Lag:,0
Max FPS (config):,120.0
Sens Scale:,Overwatch
Horiz Sens:,4.64
Vert Sens:,4.64
FOV:,90.0
Hide Gun:,false
Crosshair:,plus.png
Crosshair Scale:,1.0
Crosshair Color:,FFFF00
Resolution,1920x1080
Avg FPS,119.934296
Resolution Scale,100.0
