Kill #,Timestamp,Bot,Weapon,TTK,Shots,Hits,Accuracy,Damage Done,Damage Possible,Efficiency,Cheated
1,13:52:47.093,target,BB Gun,0s,1,1,1,1,1,1,false
2,13:52:47.429,target,BB Gun,0s,1,1,1,1,1,1,false
3,13:52:47.819,target,BB Gun,0s,1,1,1,1,1,1,false
4,13:52:48.394,target,BB Gun,0s,1,1,1,1,1,1,false
5,13:52:48.786,target,BB Gun,0s,1,1,1,1,1,1,false
6,13:52:49.161,target,BB Gun,0s,1,1,1,1,1,1,false
7,13:52:49.613,target,BB Gun,0.001s,1,1,1,1,1,1,false
8,13:52:50.071,target,BB Gun,0.001s,1,1,1,1,1,1,false
9,13:52:50.537,target,BB Gun,0s,1,1,1,1,1,1,false
10,13:52:50.763,target,BB Gun,0s,1,1,1,1,1,1,false
11,13:52:51.053,target,BB Gun,0s,1,1,1,1,1,1,false
12,13:52:51.344,target,BB Gun,0s,1,1,1,1,1,1,false
13,13:52:51.612,target,BB Gun,0s,1,1,1,1,1,1,false
14,13:52:51.962,target,BB Gun,0s,1,1,1,1,1,1,false
15,13:52:52.320,target,BB Gun,0s,1,1,1,1,1,1,false
16,13:52:52.679,target,BB Gun,0.001s,1,1,1,1,1,1,false
17,13:52:53.037,target,BB Gun,0s,1,1,1,1,1,1,false
18,13:52:53.379,target,BB Gun,0s,1,1,1,1,1,1,false
19,13:52:53.762,target,BB Gun,0s,1,1,1,1,1,1,false
20,13:52:54.287,target,BB Gun,0.001s,1,1,1,1,1,1,false
21,13:52:54.645,target,BB Gun,0s,1,1,1,1,1,1,false
22,13:52:55.154,target,BB Gun,0s,1,1,1,1,1,1,false
23,13:52:55.512,target,BB Gun,0s,1,1,1,1,1,1,false
24,13:52:55.854,target,BB Gun,0s,1,1,1,1,1,1,false
25,13:52:56.562,target,BB Gun,0.358s,2,1,0.5,1,2,0.5,false
26,13:52:56.754,target,BB Gun,0s,1,1,1,1,1,1,false
27,13:52:57.179,target,BB Gun,0s,1,1,1,1,1,1,false
28,13:52:57.937,target,BB Gun,0.449s,2,1,0.5,1,2,0.5,false
29,13:52:58.295,target,BB Gun,0s,1,1,1,1,1,1,false
30,13:52:58.721,target,BB Gun,0s,1,1,1,1,1,1,false
31,13:52:59.154,target,BB Gun,0s,1,1,1,1,1,1,false
32,13:52:59.472,target,BB Gun,0s,1,1,1,1,1,1,false
33,13:52:59.896,target,BB Gun,0s,1,1,1,1,1,1,false
34,13:53:00.313,target,BB Gun,0s,1,1,1,1,1,1,false
35,13:53:00.872,target,BB Gun,0.242s,2,1,0.5,1,2,0.5,false
36,13:53:01.097,target,BB Gun,0s,1,1,1,1,1,1,false
37,13:53:01.563,target,BB Gun,0s,1,1,1,1,1,1,false
38,13:53:01.997,target,BB Gun,0s,1,1,1,1,1,1,false
39,13:53:02.431,target,BB Gun,0.001s,1,1,1,1,1,1,false
40,13:53:02.772,target,BB Gun,0s,1,1,1,1,1,1,false
41,13:53:03.264,target,BB Gun,0.001s,1,1,1,1,1,1,false
42,13:53:03.780,target,BB Gun,0s,1,1,1,1,1,1,false
43,13:53:04.514,target,BB Gun,0.441s,2,1,0.5,1,2,0.5,false
44,13:53:04.847,target,BB Gun,0s,1,1,1,1,1,1,false
45,13:53:05.131,target,BB Gun,0s,1,1,1,1,1,1,false
46,13:53:05.473,target,BB Gun,0s,1,1,1,1,1,1,false
47,13:53:05.925,target,BB Gun,0.001s,1,1,1,1,1,1,false
48,13:53:06.415,target,BB Gun,0s,1,1,1,1,1,1,false
49,13:53:06.814,target,BB Gun,0s,1,1,1,1,1,1,false
50,13:53:07.249,target,BB Gun,0.001s,1,1,1,1,1,1,false
51,13:53:08.008,target,BB Gun,0.368s,2,1,0.5,1,2,0.5,false
52,13:53:08.265,target,BB Gun,0s,1,1,1,1,1,1,false
53,13:53:08.550,target,BB Gun,0s,1,1,1,1,1,1,false
54,13:53:09.033,target,BB Gun,0.001s,1,1,1,1,1,1,false
55,13:53:09.599,target,BB Gun,0s,1,1,1,1,1,1,false
56,13:53:10.033,target,BB Gun,0s,1,1,1,1,1,1,false
57,13:53:10.417,target,BB Gun,0s,1,1,1,1,1,1,false
58,13:53:10.709,target,BB Gun,0.001s,1,1,1,1,1,1,false
59,13:53:11.450,target,BB Gun,0.308s,2,1,0.5,1,2,0.5,false
60,13:53:11.859,target,BB Gun,0.001s,1,1,1,1,1,1,false
61,13:53:12.275,target,BB Gun,0s,1,1,1,1,1,1,false
62,13:53:12.601,target,BB Gun,0.001s,1,1,1,1,1,1,false
63,13:53:13.084,target,BB Gun,0s,1,1,1,1,1,1,false
