Kill #,Timestamp,Bot,Weapon,TTK,Shots,Hits,Accuracy,Damage Done,Damage Possible,Efficiency,Cheated
1,01:36:29.000,Quaker Bot Long Strafes,LG,0.358s,37,20,0.541,100,185,0.541,false
2,01:36:29.667,Quaker Bot Long Strafes,LG,0.382s,40,20,0.5,100,200,0.5,false
3,01:36:30.359,Quaker Bot Long Strafes,LG,0.341s,36,20,0.556,100,180,0.556,false
4,01:36:30.884,Quaker Bot Long Strafes,LG,0.191s,21,20,0.952,100,105,0.952,false
5,01:36:31.409,Quaker Bot Long Strafes,LG,0.284s,30,20,0.667,100,150,0.667,false
6,01:36:32.210,Quaker Bot Long Strafes,LG,0.508s,52,20,0.385,100,260,0.385,false
7,01:36:32.785,Quaker Bot Long Strafes,LG,0.182s,20,20,1,100,100,1,false
8,01:36:33.609,Quaker Bot Long Strafes,LG,0.192s,21,20,0.952,100,105,0.952,false
9,01:36:34.494,Quaker Bot Long Strafes,LG,0.457s,47,20,0.426,100,235,0.426,false
10,01:36:35.461,Quaker Bot Long Strafes,LG,0.626s,64,20,0.312,100,320,0.312,false
11,01:36:36.362,Quaker Bot Long Strafes,LG,0.558s,57,20,0.351,100,285,0.351,false
12,01:36:37.237,Quaker Bot Long Strafes,LG,0.591s,61,20,0.328,100,305,0.328,false
13,01:36:37.945,Quaker Bot Long Strafes,LG,0.408s,42,20,0.476,100,210,0.476,false
14,01:36:38.570,Quaker Bot Long Strafes,LG,0.316s,33,20,0.606,100,165,0.606,false
15,01:36:39.137,Quaker Bot Long Strafes,LG,0.191s,21,20,0.952,100,105,0.952,false
16,01:36:39.679,Quaker Bot Long Strafes,LG,0.256s,27,20,0.741,100,135,0.741,false
17,01:36:40.560,Quaker Bot Long Strafes,LG,0.655s,67,20,0.299,100,335,0.299,false
18,01:36:41.410,Quaker Bot Long Strafes,LG,0.473s,49,20,0.408,100,245,0.408,false
19,01:36:42.236,Quaker Bot Long Strafes,LG,0.483s,50,20,0.4,100,250,0.4,false
20,01:36:43.102,Quaker Bot Long Strafes,LG,0.283s,30,20,0.667,100,150,0.667,false
21,01:36:43.761,Quaker Bot Long Strafes,LG,0.374s,39,20,0.513,100,195,0.513,false
22,01:36:44.253,Quaker Bot Long Strafes,LG,0.367s,38,20,0.526,100,190,0.526,false
23,01:36:45.261,Quaker Bot Long Strafes,LG,0.583s,60,20,0.333,100,300,0.333,false
24,01:36:45.912,Quaker Bot Long Strafes,LG,0.476s,31,20,0.645,100,155,0.645,false
25,01:36:46.538,Quaker Bot Long Strafes,LG,0.408s,42,20,0.476,100,210,0.476,false
26,01:36:47.338,Quaker Bot Long Strafes,LG,0.29s,31,20,0.645,100,155,0.645,false
27,01:36:47.892,Quaker Bot Long Strafes,LG,0.388s,26,20,0.769,100,130,0.769,false
28,01:36:49.968,Quaker Bot Long Strafes,LG,1.468s,125,34,0.272,170,625,0.272,false
29,01:36:51.011,Quaker Bot Long Strafes,LG,0.758s,77,20,0.26,100,385,0.26,false
30,01:36:51.957,Quaker Bot Long Strafes,LG,0.683s,70,20,0.286,100,350,0.286,false
31,01:36:52.675,Quaker Bot Long Strafes,LG,0.358s,37,20,0.541,100,185,0.541,false
32,01:36:53.426,Quaker Bot Long Strafes,LG,0.493s,51,20,0.392,100,255,0.392,false
33,01:36:53.734,Quaker Bot Long Strafes,LG,0.132s,15,6,0.4,30,75,0.4,false
34,01:36:54.643,Quaker Bot Long Strafes,LG,0.516s,53,20,0.377,100,265,0.377,false
35,01:36:55.435,Quaker Bot Long Strafes,LG,0.442s,46,20,0.435,100,230,0.435,false
36,01:36:55.993,Quaker Bot Long Strafes,LG,0.5s,34,20,0.588,100,170,0.588,false
