Kill #,Timestamp,Bot,Weapon,TTK,Shots,Hits,Accuracy,Damage Done,Damage Possible,Efficiency,Cheated
1,21:28:56.629,target,BB Gun,0s,1,1,1,1,1,1,false
2,21:28:57.013,target,BB Gun,0s,1,1,1,1,1,1,false
3,21:28:58.108,target,BB Gun,0.625s,3,1,0.333,1,3,0.333,false
4,21:28:58.350,target,BB Gun,0s,1,1,1,1,1,1,false
5,21:28:58.693,target,BB Gun,0s,1,1,1,1,1,1,false
6,21:28:59.134,target,BB Gun,0s,1,1,1,1,1,1,false
7,21:28:59.509,target,BB Gun,0s,1,1,1,1,1,1,false
8,21:28:59.943,target,BB Gun,0s,1,1,1,1,1,1,false
9,21:29:00.369,target,BB Gun,0s,1,1,1,1,1,1,false
10,21:29:00.794,target,BB Gun,0.001s,1,1,1,1,1,1,false
11,21:29:01.496,target,BB Gun,0.342s,2,1,0.5,1,2,0.5,false
12,21:29:01.822,target,BB Gun,0s,1,1,1,1,1,1,false
13,21:29:02.223,target,BB Gun,0s,1,1,1,1,1,1,false
14,21:29:02.631,target,BB Gun,0s,1,1,1,1,1,1,false
15,21:29:02.864,target,BB Gun,0s,1,1,1,1,1,1,false
16,21:29:03.333,target,BB Gun,0s,1,1,1,1,1,1,false
17,21:29:03.732,target,BB Gun,0.001s,1,1,1,1,1,1,false
18,21:29:04.082,target,BB Gun,0.001s,1,1,1,1,1,1,false
19,21:29:04.416,target,BB Gun,0s,1,1,1,1,1,1,false
20,21:29:05.099,target,BB Gun,0.191s,2,1,0.5,1,2,0.5,false
21,21:29:05.506,target,BB Gun,0s,1,1,1,1,1,1,false
22,21:29:05.790,target,BB Gun,0s,1,1,1,1,1,1,false
23,21:29:06.159,target,BB Gun,0s,1,1,1,1,1,1,false
24,21:29:06.524,target,BB Gun,0s,1,1,1,1,1,1,false
25,21:29:06.924,target,BB Gun,0s,1,1,1,1,1,1,false
26,21:29:07.228,target,BB Gun,0s,1,1,1,1,1,1,false
27,21:29:07.562,target,BB Gun,0s,1,1,1,1,1,1,false
28,21:29:07.979,target,BB Gun,0s,1,1,1,1,1,1,false
29,21:29:08.371,target,BB Gun,0.001s,1,1,1,1,1,1,false
30,21:29:08.595,target,BB Gun,0s,1,1,1,1,1,1,false
31,21:29:08.962,target,BB Gun,0s,1,1,1,1,1,1,false
32,21:29:09.471,target,BB Gun,0s,1,1,1,1,1,1,false
33,21:29:09.888,target,BB Gun,0s,1,1,1,1,1,1,false
34,21:29:10.408,target,BB Gun,0.294s,2,1,0.5,1,2,0.5,false
35,21:29:10.836,target,BB Gun,0s,1,1,1,1,1,1,false
36,21:29:11.178,target,BB Gun,0s,1,1,1,1,1,1,false
37,21:29:11.477,target,BB Gun,0s,1,1,1,1,1,1,false
38,21:29:11.711,target,BB Gun,0s,1,1,1,1,1,1,false
39,21:29:12.228,target,BB Gun,0.001s,1,1,1,1,1,1,false
40,21:29:12.486,target,BB Gun,0s,1,1,1,1,1,1,false
41,21:29:13.005,target,BB Gun,0s,1,1,1,1,1,1,false
42,21:29:13.354,target,BB Gun,0s,1,1,1,1,1,1,false
43,21:29:13.804,target,BB Gun,0s,1,1,1,1,1,1,false
44,21:29:14.163,target,BB Gun,0s,1,1,1,1,1,1,false
45,21:29:14.530,target,BB Gun,0s,1,1,1,1,1,1,false
46,21:29:14.763,target,BB Gun,0s,1,1,1,1,1,1,false
47,21:29:15.130,target,BB Gun,0s,1,1,1,1,1,1,false
48,21:29:15.814,target,BB Gun,0.374s,2,1,0.5,1,2,0.5,false
49,21:29:16.214,target,BB Gun,0s,1,1,1,1,1,1,false
50,21:29:16.790,target,BB Gun,0s,1,1,1,1,1,1,false
51,21:29:17.240,target,BB Gun,0.001s,1,1,1,1,1,1,false
52,21:29:17.591,target,BB Gun,0s,1,1,1,1,1,1,false
53,21:29:18.000,target,BB Gun,0s,1,1,1,1,1,1,false
54,21:29:18.333,target,BB Gun,0s,1,1,1,1,1,1,false
55,21:29:18.666,target,BB Gun,0.001s,1,1,1,1,1,1,false
56,21:29:19.207,target,BB Gun,0s,1,1,1,1,1,1,false
57,21:29:19.449,target,BB Gun,0s,1,1,1,1,1,1,false
58,21:29:19.949,target,BB Gun,0s,1,1,1,1,1,1,false
59,21:29:20.224,target,BB Gun,0s,1,1,1,1,1,1,false
60,21:29:20.841,target,BB Gun,0s,1,1,1,1,1,1,false
61,21:29:21.201,target,BB Gun,0s,1,1,1,1,1,1,false
62,21:29:21.502,target,BB Gun,0s,1,1,1,1,1,1,false
63,21:29:21.914,target,BB Gun,0s,1,1,1,1,1,1,false
64,21:29:22.281,target,BB Gun,0s,1,1,1,1,1,1,false
65,21:29:22.723,target,BB Gun,0s,1,1,1,1,1,1,false
66,21:29:23.016,target,BB Gun,0s,1,1,1,1,1,1,false
67,21:29:23.907,target,BB Gun,0.484s,2,1,0.5,1,2,0.5,false
68,21:29:24.241,target,BB Gun,0s,1,1,1,1,1,1,false
69,21:29:24.641,target,BB Gun,0s,1,1,1,1,1,1,false
70,21:29:25.091,target,BB Gun,0s,1,1,1,1,1,1,false
71,21:29:25.375,target,BB Gun,0.001s,1,1,1,1,1,1,false
72,21:29:25.725,target,BB Gun,0s,1,1,1,1,1,1,false
73,21:29:26.268,target,BB Gun,0s,1,1,1,1,1,1,false
74,21:29:26.667,target,BB Gun,0s,1,1,1,1,1,1,false
75,21:29:27.118,target,BB Gun,0s,1,1,1,1,1,1,false
76,21:29:27.426,target,BB Gun,0s,1,1,1,1,1,1,false
77,21:29:27.784,target,BB Gun,0s,1,1,1,1,1,1,false
78,21:29:28.235,target,BB Gun,0s,1,1,1,1,1,1,false
79,21:29:28.760,target,BB Gun,0s,1,1,1,1,1,1,false
80,21:29:29.300,target,BB Gun,0.001s,1,1,1,1,1,1,false
81,21:29:29.641,target,BB Gun,0s,1,1,1,1,1,1,false
82,21:29:30.042,target,BB Gun,0s,1,1,1,1,1,1,false
83,21:29:30.318,target,BB Gun,0s,1,1,1,1,1,1,false
84,21:29:30.644,target,BB Gun,0s,1,1,1,1,1,1,false
85,21:29:31.043,target,BB Gun,0s,1,1,1,1,1,1,false
86,21:29:31.360,target,BB Gun,0s,1,1,1,1,1,1,false
87,21:29:31.819,target,BB Gun,0s,1,1,1,1,1,1,false
88,21:29:32.744,target,BB Gun,0.567s,2,1,0.5,1,2,0.5,false
89,21:29:33.004,target,BB Gun,0s,1,1,1,1,1,1,false
90,21:29:33.486,target,BB Gun,0s,1,1,1,1,1,1,false
91,21:29:33.869,target,BB Gun,0s,1,1,1,1,1,1,false
92,21:29:34.248,target,BB Gun,0s,1,1,1,1,1,1,false
93,21:29:34.681,target,BB Gun,0s,1,1,1,1,1,1,false
94,21:29:34.876,target,BB Gun,0s,1,1,1,1,1,1,false
95,21:29:35.368,target,BB Gun,0s,1,1,1,1,1,1,false
96,21:29:35.868,target,BB Gun,0s,1,1,1,1,1,1,false
97,21:29:36.177,target,BB Gun,0.001s,1,1,1,1,1,1,false
98,21:29:36.544,target,BB Gun,0.001s,1,1,1,1,1,1,false
99,21:29:37.379,target,BB Gun,0.451s,2,1,0.5,1,2,0.5,false
100,21:29:38.411,target,BB Gun,0.449s,2,1,0.5,1,2,0.5,false
101,21:29:38.820,target,BB Gun,0.001s,1,1,1,1,1,1,false
102,21:29:39.454,target,BB Gun,0.383s,2,1,0.5,1,2,0.5,false
103,21:29:39.875,target,BB Gun,0s,1,1,1,1,1,1,false
104,21:29:40.306,target,BB Gun,0s,1,1,1,1,1,1,false
105,21:29:40.673,target,BB Gun,0s,1,1,1,1,1,1,false
106,21:29:40.890,target,BB Gun,0s,1,1,1,1,1,1,false
107,21:29:41.273,target,BB Gun,0s,1,1,1,1,1,1,false
108,21:29:41.616,target,BB Gun,0s,1,1,1,1,1,1,false
109,21:29:41.848,target,BB Gun,0.001s,1,1,1,1,1,1,false
110,21:29:42.281,target,BB Gun,0s,1,1,1,1,1,1,false
111,21:29:42.657,target,BB Gun,0s,1,1,1,1,1,1,false
112,21:29:43.516,target,BB Gun,0.451s,2,1,0.5,1,2,0.5,false
113,21:29:43.799,target,BB Gun,0s,1,1,1,1,1,1,false
114,21:29:44.371,target,BB Gun,0.001s,1,1,1,1,1,1,false
115,21:29:44.703,target,BB Gun,0s,1,1,1,1,1,1,false
116,21:29:45.227,target,BB Gun,0.001s,1,1,1,1,1,1,false
117,21:29:45.660,target,BB Gun,0s,1,1,1,1,1,1,false
118,21:29:46.352,target,BB Gun,0.325s,2,1,0.5,1,2,0.5,false
119,21:29:46.612,target,BB Gun,0s,1,1,1,1,1,1,false
120,21:29:46.870,target,BB Gun,0s,1,1,1,1,1,1,false
121,21:29:47.312,target,BB Gun,0s,1,1,1,1,1,1,false
122,21:29:47.719,target,BB Gun,0s,1,1,1,1,1,1,false
123,21:29:48.086,target,BB Gun,0s,1,1,1,1,1,1,false
124,21:29:48.420,target,BB Gun,0s,1,1,1,1,1,1,false
125,21:29:49.333,target,BB Gun,0.364s,2,1,0.5,1,2,0.5,false
126,21:29:49.719,target,BB Gun,0s,1,1,1,1,1,1,false
127,21:29:50.218,target,BB Gun,0s,1,1,1,1,1,1,false
128,21:29:50.444,target,BB Gun,0.001s,1,1,1,1,1,1,false
129,21:29:50.852,target,BB Gun,0s,1,1,1,1,1,1,false
130,21:29:51.252,target,BB Gun,0s,1,1,1,1,1,1,false
131,21:29:51.561,target,BB Gun,0s,1,1,1,1,1,1,false
132,21:29:52.345,target,BB Gun,0.5s,2,1,0.5,1,2,0.5,false
133,21:29:52.678,target,BB Gun,0s,1,1,1,1,1,1,false
134,21:29:53.078,target,BB Gun,0s,1,1,1,1,1,1,false
135,21:29:53.387,target,BB Gun,0s,1,1,1,1,1,1,false
136,21:29:53.812,target,BB Gun,0s,1,1,1,1,1,1,false
137,21:29:54.338,target,BB Gun,0.001s,1,1,1,1,1,1,false
138,21:29:54.746,target,BB Gun,0s,1,1,1,1,1,1,false
139,21:29:55.023,target,BB Gun,0s,1,1,1,1,1,1,false
140,21:29:55.398,target,BB Gun,0s,1,1,1,1,1,1,false

Weapon,Shots,Hits,Damage Done,Damage Possible,,Sens Scale,Horiz Sens,Vert Sens,FOV,Hide Gun,Crosshair,Crosshair Scale,Crosshair Color,ADS Sens,ADS Zoom Scale
BB Gun,155,140,140.0,155.0,

Kills:,140
Deaths:,0
Fight Time:,5.817
Avg TTK:,0
Damage Done:,140.0
Damage Taken:,0.0
Midairs:,0
Midaired:,0
Directs:,0
Directed:,0
Reloads:,0
Distance Traveled:,0.0
Score:,126.451607
Scenario:,1wall6targets TE
Hash:,3e50391f3c3f484c10a4b8fb362ded17
Game Version:,2.0.5.0
Challenge Start:,21:28:50.400
Pause Count:,5
Pause Duration:,32

Input Lag:,0
Max FPS (config):,120.0
Sens Scale:,Quake/Source
Horiz Sens:,1.5
Vert Sens:,1.5
FOV:,90.0
Hide Gun:,false
Crosshair:,plus.png
Crosshair Scale:,1.0
Crosshair Color:,FFFF00
Resolution,1920x1080
Avg FPS,118.342636
Resolution Scale,100.0
