Kill #,Timestamp,Bot,Weapon,TTK,Shots,Hits,Accuracy,Damage Done,Damage Possible,Efficiency,Cheated
1,01:39:40.600,target,BB Gun,0s,1,1,1,1,1,1,false
2,01:39:41.043,target,BB Gun,0.001s,1,1,1,1,1,1,false
3,01:39:41.472,target,BB Gun,0s,1,1,1,1,1,1,false
4,01:39:41.730,target,BB Gun,0s,1,1,1,1,1,1,false
5,01:39:42.190,target,BB Gun,0s,1,1,1,1,1,1,false
6,01:39:42.540,target,BB Gun,0s,1,1,1,1,1,1,false
7,01:39:42.948,target,BB Gun,0s,1,1,1,1,1,1,false
8,01:39:43.373,target,BB Gun,0s,1,1,1,1,1,1,false
9,01:39:43.781,target,BB Gun,0s,1,1,1,1,1,1,false
10,01:39:44.123,target,BB Gun,0s,1,1,1,1,1,1,false
11,01:39:44.431,target,BB Gun,0s,1,1,1,1,1,1,false
12,01:39:44.756,target,BB Gun,0s,1,1,1,1,1,1,false
13,01:39:45.142,target,BB Gun,0s,1,1,1,1,1,1,false
14,01:39:45.467,target,BB Gun,0.001s,1,1,1,1,1,1,false
15,01:39:45.740,target,BB Gun,0s,1,1,1,1,1,1,false
16,01:39:46.075,target,BB Gun,0s,1,1,1,1,1,1,false
17,01:39:46.450,target,BB Gun,0s,1,1,1,1,1,1,false
18,01:39:46.774,target,BB Gun,0s,1,1,1,1,1,1,false
19,01:39:47.425,target,BB Gun,0.2s,2,1,0.5,1,2,0.5,false
20,01:39:48.066,target,BB Gun,0.341s,2,1,0.5,1,2,0.5,false
21,01:39:48.358,target,BB Gun,0s,1,1,1,1,1,1,false
22,01:39:48.900,target,BB Gun,0s,1,1,1,1,1,1,false
23,01:39:49.184,target,BB Gun,0s,1,1,1,1,1,1,false
24,01:39:49.643,target,BB Gun,0s,1,1,1,1,1,1,false
25,01:39:50.052,target,BB Gun,0s,1,1,1,1,1,1,false
26,01:39:50.546,target,BB Gun,0s,1,1,1,1,1,1,false
27,01:39:50.980,target,BB Gun,0s,1,1,1,1,1,1,false
28,01:39:51.346,target,BB Gun,0s,1,1,1,1,1,1,false
29,01:39:51.747,target,BB Gun,0s,1,1,1,1,1,1,false
30,01:39:52.105,target,BB Gun,0s,1,1,1,1,1,1,false
31,01:39:52.430,target,BB Gun,0.001s,1,1,1,1,1,1,false
32,01:39:52.730,target,BB Gun,0s,1,1,1,1,1,1,false
33,01:39:53.021,target,BB Gun,0s,1,1,1,1,1,1,false
34,01:39:53.488,target,BB Gun,0s,1,1,1,1,1,1,false
35,01:39:53.880,target,BB Gun,0s,1,1,1,1,1,1,false
36,01:39:54.572,target,BB Gun,0.409s,2,1,0.5,1,2,0.5,false
37,01:39:54.989,target,BB Gun,0s,1,1,1,1,1,1,false
38,01:39:55.449,target,BB Gun,0s,1,1,1,1,1,1,false
39,01:39:55.898,target,BB Gun,0s,1,1,1,1,1,1,false
40,01:39:56.182,target,BB Gun,0s,1,1,1,1,1,1,false
41,01:39:56.506,target,BB Gun,0s,1,1,1,1,1,1,false
