Kill #,Timestamp,Bot,Weapon,TTK,Shots,Hits,Accuracy,Damage Done,Damage Possible,Efficiency,Cheated
29,20:17:07.282,target,BB Gun,0.533s,2,1,0.5,1,2,0.5,false
30,20:17:07.756,target,BB Gun,0s,1,1,1,1,1,1,false
31,20:17:08.707,target,BB Gun,0.534s,2,1,0.5,1,2,0.5,false
32,20:17:08.999,target,BB Gun,0.001s,1,1,1,1,1,1,false
33,20:17:09.324,target,BB Gun,0.001s,1,1,1,1,1,1,false
34,20:17:09.657,target,BB Gun,0s,1,1,1,1,1,1,false
35,20:17:10.182,target,BB Gun,0s,1,1,1,1,1,1,false
36,20:17:10.574,target,BB Gun,0s,1,1,1,1,1,1,false
37,20:17:10.924,target,BB Gun,0s,1,1,1,1,1,1,false
38,20:17:11.382,target,BB Gun,0s,1,1,1,1,1,1,false
39,20:17:11.991,target,BB Gun,0s,1,1,1,1,1,1,false
40,20:17:12.225,target,BB Gun,0s,1,1,1,1,1,1,false
41,20:17:12.633,target,BB Gun,0s,1,1,1,1,1,1,false
42,20:17:13.208,target,BB Gun,0s,1,1,1,1,1,1,false
43,20:17:13.424,target,BB Gun,0s,1,1,1,1,1,1,false
44,20:17:13.991,target,BB Gun,0s,1,1,1,1,1,1,false
45,20:17:14.441,target,BB Gun,0s,1,1,1,1,1,1,false
46,20:17:14.791,target,BB Gun,0.001s,1,1,1,1,1,1,false
47,20:17:15.249,target,BB Gun,0s,1,1,1,1,1,1,false
48,20:17:15.683,target,BB Gun,0s,1,1,1,1,1,1,false
49,20:17:16.042,target,BB Gun,0s,1,1,1,1,1,1,false
50,20:17:16.442,target,BB Gun,0s,1,1,1,1,1,1,false
51,20:17:16.942,target,BB Gun,0s,1,1,1,1,1,1,false
52,20:17:17.292,target,BB Gun,0s,1,1,1,1,1,1,false
53,20:17:17.676,target,BB Gun,0s,1,1,1,1,1,1,false
54,20:17:18.126,target,BB Gun,0s,1,1,1,1,1,1,false
55,20:17:18.576,target,BB Gun,0.001s,1,1,1,1,1,1,false
56,20:17:19.183,target,BB Gun,0s,1,1,1,1,1,1,false
57,20:17:19.651,target,BB Gun,0s,1,1,1,1,1,1,false
58,20:17:20.159,target,BB Gun,0.001s,1,1,1,1,1,1,false
59,20:17:20.667,target,BB Gun,0.274s,2,1,0.5,1,2,0.5,false
60,20:17:20.984,target,BB Gun,0s,1,1,1,1,1,1,false
61,20:17:21.476,target,BB Gun,0s,1,1,1,1,1,1,false
62,20:17:21.859,target,BB Gun,0s,1,1,1,1,1,1,false
63,20:17:22.434,target,BB Gun,0s,1,1,1,1,1,1,false
64,20:17:23.251,target,BB Gun,0.333s,2,1,0.5,1,2,0.5,false
65,20:17:23.785,target,BB Gun,0s,1,1,1,1,1,1,false
66,20:17:24.135,target,BB Gun,0s,1,1,1,1,1,1,false
67,20:17:24.736,target,BB Gun,0s,1,1,1,1,1,1,false
68,20:17:25.218,target,BB Gun,0s,1,1,1,1,1,1,false
69,20:17:25.593,target,BB Gun,0s,1,1,1,1,1,1,false
70,20:17:26.002,target,BB Gun,0.001s,1,1,1,1,1,1,false
71,20:17:26.418,target,BB Gun,0s,1,1,1,1,1,1,false
72,20:17:26.910,target,BB Gun,0s,1,1,1,1,1,1,false
73,20:17:27.402,target,BB Gun,0s,1,1,1,1,1,1,false
74,20:17:28.036,target,BB Gun,0s,1,1,1,1,1,1,false
75,20:17:28.653,target,BB Gun,0s,1,1,1,1,1,1,false
76,20:17:28.919,target,BB Gun,0s,1,1,1,1,1,1,false
77,20:17:29.386,target,BB Gun,0s,1,1,1,1,1,1,false
78,20:17:29.811,target,BB Gun,0s,1,1,1,1,1,1,false
79,20:17:30.228,target,BB Gun,0s,1,1,1,1,1,1,false
80,20:17:30.603,target,BB Gun,0s,1,1,1,1,1,1,false
81,20:17:30.895,target,BB Gun,0.001s,1,1,1,1,1,1,false
82,20:17:31.286,target,BB Gun,0s,1,1,1,1,1,1,false
83,20:17:31.720,target,BB Gun,0s,1,1,1,1,1,1,false
84,20:17:32.228,target,BB Gun,0s,1,1,1,1,1,1,false
85,20:17:32.586,target,BB Gun,0s,1,1,1,1,1,1,false
86,20:17:32.920,target,BB Gun,0s,1,1,1,1,1,1,false
87,20:17:33.312,target,BB Gun,0.001s,1,1,1,1,1,1,false
88,20:17:33.636,target,BB Gun,0s,1,1,1,1,1,1,false
89,20:17:34.020,target,BB Gun,0s,1,1,1,1,1,1,false
90,20:17:34.495,target,BB Gun,0s,1,1,1,1,1,1,false
91,20:17:34.861,target,BB Gun,0s,1,1,1,1,1,1,false
92,20:17:35.278,target,BB Gun,0s,1,1,1,1,1,1,false
93,20:17:35.636,target,BB Gun,0s,1,1,1,1,1,1,false
94,20:17:36.173,target,BB Gun,0s,1,1,1,1,1,1,false
95,20:17:36.582,target,BB Gun,0s,1,1,1,1,1,1,false
96,20:17:37.165,target,BB Gun,0.001s,1,1,1,1,1,1,false
97,20:17:37.590,target,BB Gun,0.001s,1,1,1,1,1,1,false
98,20:17:38.090,target,BB Gun,0s,1,1,1,1,1,1,false
99,20:17:38.773,target,BB Gun,0.341s,2,1,0.5,1,2,0.5,false
100,20:17:39.090,target,BB Gun,0s,1,1,1,1,1,1,false
101,20:17:39.381,target,BB Gun,0s,1,1,1,1,1,1,false
102,20:17:39.648,target,BB Gun,0.001s,1,1,1,1,1,1,false
103,20:17:39.957,target,BB Gun,0s,1,1,1,1,1,1,false
104,20:17:40.316,target,BB Gun,0s,1,1,1,1,1,1,false
105,20:17:40.790,target,BB Gun,0s,1,1,1,1,1,1,false
106,20:17:41.182,target,BB Gun,0s,1,1,1,1,1,1,false
107,20:17:41.682,target,BB Gun,0s,1,1,1,1,1,1,false
108,20:17:42.199,target,BB Gun,0s,1,1,1,1,1,1,false
109,20:17:42.716,target,BB Gun,0.001s,1,1,1,1,1,1,false
110,20:17:42.974,target,BB Gun,0s,1,1,1,1,1,1,false
111,20:17:43.474,target,BB Gun,0s,1,1,1,1,1,1,false
112,20:17:43.991,target,BB Gun,0.001s,1,1,1,1,1,1,false
113,20:17:44.350,target,BB Gun,0s,1,1,1,1,1,1,false
114,20:17:44.708,target,BB Gun,0s,1,1,1,1,1,1,false
115,20:17:45.133,target,BB Gun,0s,1,1,1,1,1,1,false
116,20:17:45.699,target,BB Gun,0s,1,1,1,1,1,1,false
117,20:17:46.017,target,BB Gun,0s,1,1,1,1,1,1,false
118,20:17:46.533,target,BB Gun,0s,1,1,1,1,1,1,false
119,20:17:46.891,target,BB Gun,0s,1,1,1,1,1,1,false
120,20:17:47.133,target,BB Gun,0s,1,1,1,1,1,1,false
