Kill #,Timestamp,Bot,Weapon,TTK,Shots,Hits,Accuracy,Damage Done,Damage Possible,Efficiency,Cheated
114,23:25:46.663,target,BB Gun,0.001s,1,1,1,1,1,1,false
115,23:25:47.537,target,BB Gun,0.383s,2,1,0.5,1,2,0.5,false
116,23:25:47.888,target,BB Gun,0s,1,1,1,1,1,1,false
117,23:25:48.280,target,BB Gun,0s,1,1,1,1,1,1,false
118,23:25:48.688,target,BB Gun,0s,1,1,1,1,1,1,false
119,23:25:49.006,target,BB Gun,0s,1,1,1,1,1,1,false
120,23:25:49.383,target,BB Gun,0.001s,1,1,1,1,1,1,false
121,23:25:49.974,target,BB Gun,0.259s,2,1,0.5,1,2,0.5,false
122,23:25:50.258,target,BB Gun,0s,1,1,1,1,1,1,false
123,23:25:50.999,target,BB Gun,0.326s,2,1,0.5,1,2,0.5,false
124,23:25:51.341,target,BB Gun,0s,1,1,1,1,1,1,false
125,23:25:51.841,target,BB Gun,0s,1,1,1,1,1,1,false
126,23:25:52.216,target,BB Gun,0s,1,1,1,1,1,1,false
127,23:25:52.608,target,BB Gun,0s,1,1,1,1,1,1,false
128,23:25:52.967,target,BB Gun,0s,1,1,1,1,1,1,false
129,23:25:53.517,target,BB Gun,0s,1,1,1,1,1,1,false
130,23:25:53.834,target,BB Gun,0s,1,1,1,1,1,1,false
131,23:25:54.092,target,BB Gun,0s,1,1,1,1,1,1,false
132,23:25:54.426,target,BB Gun,0s,1,1,1,1,1,1,false
133,23:25:54.909,target,BB Gun,0s,1,1,1,1,1,1,false
134,23:25:55.361,target,BB Gun,0s,1,1,1,1,1,1,false
135,23:25:55.602,target,BB Gun,0s,1,1,1,1,1,1,false
136,23:25:56.102,target,BB Gun,0s,1,1,1,1,1,1,false
137,23:25:56.437,target,BB Gun,0.001s,1,1,1,1,1,1,false
138,23:25:56.737,target,BB Gun,0.001s,1,1,1,1,1,1,false
139,23:25:57.047,target,BB Gun,0s,1,1,1,1,1,1,false
140,23:25:57.362,target,BB Gun,0.001s,1,1,1,1,1,1,false
141,23:25:57.912,target,BB Gun,0s,1,1,1,1,1,1,false
142,23:25:58.379,target,BB Gun,0s,1,1,1,1,1,1,false

Weapon,Shots,Hits,Damage Done,Damage Possible,,Sens Scale,Horiz Sens,Vert Sens,FOV,Hide Gun,Crosshair,Crosshair Scale,Crosshair Color,ADS Sens,ADS Zoom Scale
BB Gun,153,142,142.0,153.0,

Kills:,142
Deaths:,0
Fight Time:,3.691
Avg TTK:,0
Damage Done:,142.0
Damage Taken:,0.0
Midairs:,0
Midaired:,0
Directs:,0
Directed:,0
Distance Traveled:,0.0
Score:,131.790848
Scenario:,1wall6targets TE
Hash:,3e50391f3c3f484c10a4b8fb362ded17
Game Version:,2.0.3.2
Challenge Start:,23:24:59.147

Input Lag:,0
Max FPS (config):,120.0
Sens Scale:,Overwatch
Horiz Sens:,4.64
Vert Sens:,4.64
FOV:,90.0
Hide Gun:,false
Crosshair:,plus.png
Crosshair Scale:,1.0
Crosshair Color:,FFFF00
Resolution,1920x1080
Avg FPS,119.895355
Resolution Scale,100.0
