Kill #,Timestamp,Bot,Weapon,TTK,Shots,Hits,Accuracy,Damage Done,Damage Possible,Efficiency,Cheated
1,23:22:48.360,target,pistol mini,0s,1,1,1,25,50,0.5,false
2,23:22:48.650,target,pistol mini,0s,1,1,1,25,50,0.5,false
3,23:22:49.025,target,pistol mini,0s,1,1,1,25,50,0.5,false
4,23:22:49.284,target,pistol mini,0s,1,1,1,25,50,0.5,false
5,23:22:49.576,target,pistol mini,0s,1,1,1,25,50,0.5,false
6,23:22:49.842,target,pistol mini,0s,1,1,1,25,50,0.5,false
7,23:22:50.068,target,pistol mini,0s,1,1,1,25,50,0.5,false
8,23:22:50.377,target,pistol mini,0s,1,1,1,25,50,0.5,false
9,23:22:50.610,target,pistol mini,0s,1,1,1,25,50,0.5,false
10,23:22:50.820,target,pistol mini,0.001s,1,1,1,25,50,0.5,false
11,23:22:51.071,target,pistol mini,0s,1,1,1,25,50,0.5,false
12,23:22:51.285,target,pistol mini,0s,1,1,1,25,50,0.5,false
13,23:22:51.510,target,pistol mini,0s,1,1,1,25,50,0.5,false
14,23:22:52.002,target,pistol mini,0.291s,2,1,0.5,25,100,0.25,false
15,23:22:52.244,target,pistol mini,0s,1,1,1,25,50,0.5,false
16,23:22:52.836,target,pistol mini,0.308s,2,1,0.5,25,100,0.25,false
17,23:22:53.045,target,pistol mini,0s,1,1,1,25,50,0.5,false
18,23:22:53.378,target,pistol mini,0s,1,1,1,25,50,0.5,false
19,23:22:53.728,target,pistol mini,0s,1,1,1,25,50,0.5,false
20,23:22:54.328,target,pistol mini,0.376s,2,1,0.5,25,100,0.25,false
21,23:22:54.636,target,pistol mini,0s,1,1,1,25,50,0.5,false
22,23:22:54.895,target,pistol mini,0s,1,1,1,25,50,0.5,false
23,23:22:55.220,target,pistol mini,0s,1,1,1,25,50,0.5,false
24,23:22:55.462,target,pistol mini,0.001s,1,1,1,25,50,0.5,false
25,23:22:55.679,target,pistol mini,0s,1,1,1,25,50,0.5,false
26,23:22:55.962,target,pistol mini,0s,1,1,1,25,50,0.5,false
27,23:22:56.270,target,pistol mini,0s,1,1,1,25,50,0.5,false
