Kill #,Timestamp,Bot,Weapon,TTK,Shots,Hits,Accuracy,Damage Done,Damage Possible,Efficiency,Cheated
1,21:22:59.957,target,BB Gun,0s,1,1,1,1,1,1,false
2,21:23:00.327,target,BB Gun,0s,1,1,1,1,1,1,false
3,21:23:00.840,target,BB Gun,0.001s,1,1,1,1,1,1,false
4,21:23:01.378,target,BB Gun,0s,1,1,1,1,1,1,false
5,21:23:01.849,target,BB Gun,0s,1,1,1,1,1,1,false
6,21:23:02.531,target,BB Gun,0.213s,2,1,0.5,1,2,0.5,false
7,21:23:02.910,target,BB Gun,0s,1,1,1,1,1,1,false
8,21:23:03.434,target,BB Gun,0s,1,1,1,1,1,1,false
9,21:23:03.899,target,BB Gun,0s,1,1,1,1,1,1,false
10,21:23:04.270,target,BB Gun,0s,1,1,1,1,1,1,false
11,21:23:04.590,target,BB Gun,0s,1,1,1,1,1,1,false
12,21:23:05.048,target,BB Gun,0s,1,1,1,1,1,1,false
13,21:23:05.675,target,BB Gun,0s,1,1,1,1,1,1,false
14,21:23:06.061,target,BB Gun,0s,1,1,1,1,1,1,false
15,21:23:06.522,target,BB Gun,0.001s,1,1,1,1,1,1,false
16,21:23:07.250,target,BB Gun,0.001s,1,1,1,1,1,1,false
17,21:23:07.748,target,BB Gun,0s,1,1,1,1,1,1,false
18,21:23:08.166,target,BB Gun,0s,1,1,1,1,1,1,false
19,21:23:08.569,target,BB Gun,0s,1,1,1,1,1,1,false
20,21:23:09.018,target,BB Gun,0.001s,1,1,1,1,1,1,false
21,21:23:09.408,target,BB Gun,0.001s,1,1,1,1,1,1,false
22,21:23:10.030,target,BB Gun,0s,1,1,1,1,1,1,false
23,21:23:10.589,target,BB Gun,0s,1,1,1,1,1,1,false
24,21:23:10.984,target,BB Gun,0s,1,1,1,1,1,1,false
25,21:23:11.474,target,BB Gun,0s,1,1,1,1,1,1,false
26,21:23:12.021,target,BB Gun,0s,1,1,1,1,1,1,false
27,21:23:12.523,target,BB Gun,0s,1,1,1,1,1,1,false
28,21:23:13.221,target,BB Gun,0s,1,1,1,1,1,1,false
29,21:23:13.605,target,BB Gun,0s,1,1,1,1,1,1,false
30,21:23:14.147,target,BB Gun,0s,1,1,1,1,1,1,false
31,21:23:14.476,target,BB Gun,0s,1,1,1,1,1,1,false
32,21:23:14.824,target,BB Gun,0s,1,1,1,1,1,1,false
33,21:23:15.240,target,BB Gun,0s,1,1,1,1,1,1,false
34,21:23:15.601,target,BB Gun,0s,1,1,1,1,1,1,false
35,21:23:16.097,target,BB Gun,0s,1,1,1,1,1,1,false
36,21:23:16.524,target,BB Gun,0.001s,1,1,1,1,1,1,false
37,21:23:16.945,target,BB Gun,0s,1,1,1,1,1,1,false
38,21:23:17.292,target,BB Gun,0s,1,1,1,1,1,1,false
39,21:23:17.674,target,BB Gun,0s,1,1,1,1,1,1,false
40,21:23:18.186,target,BB Gun,0s,1,1,1,1,1,1,false
41,21:23:18.779,target,BB Gun,0s,1,1,1,1,1,1,false
42,21:23:19.130,target,BB Gun,0s,1,1,1,1,1,1,false
43,21:23:19.520,target,BB Gun,0s,1,1,1,1,1,1,false
44,21:23:19.936,target,BB Gun,0.001s,1,1,1,1,1,1,false
45,21:23:20.357,target,BB Gun,0s,1,1,1,1,1,1,false
46,21:23:20.717,target,BB Gun,0s,1,1,1,1,1,1,false
47,21:23:21.206,target,BB Gun,0s,1,1,1,1,1,1,false
48,21:23:21.635,target,BB Gun,0s,1,1,1,1,1,1,false
49,21:23:22.063,target,BB Gun,0s,1,1,1,1,1,1,false
50,21:23:22.872,target,BB Gun,0.502s,2,1,0.5,1,2,0.5,false
