Kill #,Timestamp,Bot,Weapon,TTK,Shots,Hits,Accuracy,Damage Done,Damage Possible,Efficiency,Cheated
30,01:35:01.245,Quaker Bot Long Strafes,LG,0.407s,42,20,0.476,100,210,0.476,false
31,01:35:01.929,Quaker Bot Long Strafes,LG,0.375s,39,20,0.513,100,195,0.513,false
32,01:35:02.430,Quaker Bot Long Strafes,LG,0.275s,29,20,0.69,100,145,0.69,false
33,01:35:03.130,Quaker Bot Long Strafes,LG,0.391s,41,20,0.488,100,205,0.488,false
34,01:35:04.080,Quaker Bot Long Strafes,LG,0.741s,60,38,0.633,190,300,0.633,false
35,01:35:04.355,Quaker Bot Long Strafes,LG,0.117s,13,2,0.154,10,65,0.154,false
36,01:35:04.905,Quaker Bot Long Strafes,LG,0.325s,24,20,0.833,100,120,0.833,false
37,01:35:05.380,Quaker Bot Long Strafes,LG,0.308s,32,20,0.625,100,160,0.625,false
38,01:35:06.264,Quaker Bot Long Strafes,LG,0.639s,66,20,0.303,100,330,0.303,false
39,01:35:07.047,Quaker Bot Long Strafes,LG,0.524s,54,20,0.37,100,270,0.37,false
40,01:35:07.596,Quaker Bot Long Strafes,LG,0.291s,31,20,0.645,100,155,0.645,false
41,01:35:08.816,Quaker Bot Long Strafes,LG,0.951s,97,20,0.206,100,485,0.206,false
42,01:35:09.600,Quaker Bot Long Strafes,LG,0.592s,61,20,0.328,100,305,0.328,false
43,01:35:10.326,Quaker Bot Long Strafes,LG,0.375s,39,20,0.513,100,195,0.513,false
44,01:35:11.033,Quaker Bot Long Strafes,LG,0.234s,25,20,0.8,100,125,0.8,false
45,01:35:12.093,Quaker Bot Long Strafes,LG,0.767s,78,20,0.256,100,390,0.256,false
46,01:35:13.001,Quaker Bot Long Strafes,LG,0.391s,41,20,0.488,100,205,0.488,false
47,01:35:13.855,Quaker Bot Long Strafes,LG,0.541s,56,20,0.357,100,280,0.357,false
48,01:35:15.107,Quaker Bot Long Strafes,LG,0.949s,72,20,0.278,100,360,0.278,false
49,01:35:16.197,Quaker Bot Long Strafes,LG,0.465s,48,20,0.417,100,240,0.417,false
50,01:35:16.673,Quaker Bot Long Strafes,LG,0.191s,21,20,0.952,100,105,0.952,false
51,01:35:17.148,Quaker Bot Long Strafes,LG,0.231s,25,20,0.8,100,125,0.8,false
52,01:35:19.082,Quaker Bot Long Strafes,LG,1.623s,138,38,0.275,190,690,0.275,false
53,01:35:19.991,Quaker Bot Long Strafes,LG,0.624s,64,23,0.359,115,320,0.359,false
54,01:35:20.284,Quaker Bot Long Strafes,LG,0.159s,17,17,1,85,85,1,false
55,01:35:21.134,Quaker Bot Long Strafes,LG,0.475s,49,20,0.408,100,245,0.408,false
56,01:35:21.541,Quaker Bot Long Strafes,LG,0.184s,20,20,1,100,100,1,false
57,01:35:21.916,Quaker Bot Long Strafes,LG,0.083s,10,2,0.2,10,50,0.2,false
58,01:35:22.642,Quaker Bot Long Strafes,LG,0.517s,53,20,0.377,100,265,0.377,false
59,01:35:23.292,Quaker Bot Long Strafes,LG,0.367s,38,20,0.526,100,190,0.526,false
60,01:35:24.185,Quaker Bot Long Strafes,LG,0.641s,66,20,0.303,100,330,0.303,false
61,01:35:25.577,Quaker Bot Long Strafes,LG,1.165s,106,36,0.34,180,530,0.34,false
62,01:35:26.251,Quaker Bot Long Strafes,LG,0.383s,40,4,0.1,20,200,0.1,false
63,01:35:27.360,Quaker Bot Long Strafes,LG,0.817s,83,20,0.241,100,415,0.241,false
64,01:35:28.469,Quaker Bot Long Strafes,LG,0.95s,66,20,0.303,100,330,0.303,false
65,01:35:29.560,Quaker Bot Long Strafes,LG,0.682s,70,20,0.286,100,350,0.286,false
66,01:35:30.336,Quaker Bot Long Strafes,LG,0.481s,50,20,0.4,100,250,0.4,false
67,01:35:30.928,Quaker Bot Long Strafes,LG,0.325s,34,20,0.588,100,170,0.588,false
68,01:35:31.977,Quaker Bot Long Strafes,LG,0.783s,80,20,0.25,100,400,0.25,false
69,01:35:32.678,Quaker Bot Long Strafes,LG,0.409s,42,20,0.476,100,210,0.476,false
70,01:35:33.387,Quaker Bot Long Strafes,LG,0.256s,27,20,0.741,100,135,0.741,false
71,01:35:34.870,Quaker Bot Long Strafes,LG,1.091s,111,20,0.18,100,555,0.18,false
72,01:35:35.479,Quaker Bot Long Strafes,LG,0.308s,32,20,0.625,100,160,0.625,false
73,01:35:35.988,Quaker Bot Long Strafes,LG,0.258s,27,20,0.741,100,135,0.741,false

Weapon,Shots,Hits,Damage Done,Damage Possible,,Sens Scale,Horiz Sens,Vert Sens,FOV,Hide Gun,Crosshair,Crosshair Scale,Crosshair Color,ADS Sens,ADS Zoom Scale
LG,3694,1460,7300.0,18470.0,

Kills:,73
Deaths:,0
Fight Time:,37.382999
Avg TTK:,0
Damage Done:,7300.0
Damage Taken:,0.0
Midairs:,0
Midaired:,0
Directs:,0
Directed:,0
Distance Traveled:,0.0
Score:,73.0
Scenario:,voxTargetSwitch
Hash:,0726d639df23bb87e88e374b5038d834
Game Version:,2.0.3.2
Challenge Start:,01:34:07.163

Input Lag:,0
Max FPS (config):,120.0
Sens Scale:,Overwatch
Horiz Sens:,4.64
Vert Sens:,4.64
FOV:,90.0
Hide Gun:,false
Crosshair:,plus.png
Crosshair Scale:,1.0
Crosshair Color:,FFFF00
Resolution,1920x1080
Avg FPS,119.386032
Resolution Scale,100.0
