Kill #,Timestamp,Bot,Weapon,TTK,Shots,Hits,Accuracy,Damage Done,Damage Possible,Efficiency,Cheated
1,01:54:18.404,target,BB Gun,0s,1,1,1,1,1,1,false
2,01:54:18.995,target,BB Gun,0s,1,1,1,1,1,1,false
3,01:54:19.438,target,BB Gun,0.001s,1,1,1,1,1,1,false
4,01:54:19.921,target,BB Gun,0s,1,1,1,1,1,1,false
5,01:54:20.347,target,BB Gun,0s,1,1,1,1,1,1,false
6,01:54:20.589,target,BB Gun,0.001s,1,1,1,1,1,1,false
7,01:54:20.896,target,BB Gun,0s,1,1,1,1,1,1,false
8,01:54:21.355,target,BB Gun,0s,1,1,1,1,1,1,false
9,01:54:21.714,target,BB Gun,0s,1,1,1,1,1,1,false
10,01:54:22.164,target,BB Gun,0s,1,1,1,1,1,1,false
11,01:54:22.522,target,BB Gun,0s,1,1,1,1,1,1,false
12,01:54:22.930,target,BB Gun,0s,1,1,1,1,1,1,false
13,01:54:23.256,target,BB Gun,0s,1,1,1,1,1,1,false
14,01:54:23.697,target,BB Gun,0s,1,1,1,1,1,1,false
15,01:54:24.006,target,BB Gun,0.001s,1,1,1,1,1,1,false
16,01:54:24.506,target,BB Gun,0s,1,1,1,1,1,1,false
17,01:54:24.857,target,BB Gun,0.001s,1,1,1,1,1,1,false
18,01:54:25.306,target,BB Gun,0s,1,1,1,1,1,1,false
19,01:54:25.708,target,BB Gun,0s,1,1,1,1,1,1,false
20,01:54:26.001,target,BB Gun,0s,1,1,1,1,1,1,false
21,01:54:26.585,target,BB Gun,0.001s,1,1,1,1,1,1,false
22,01:54:26.993,target,BB Gun,0s,1,1,1,1,1,1,false
23,01:54:27.493,target,BB Gun,0s,1,1,1,1,1,1,false
24,01:54:28.002,target,BB Gun,0.001s,1,1,1,1,1,1,false
25,01:54:28.444,target,BB Gun,0s,1,1,1,1,1,1,false
26,01:54:28.960,target,BB Gun,0s,1,1,1,1,1,1,false
27,01:54:29.443,target,BB Gun,0s,1,1,1,1,1,1,false
28,01:54:29.903,target,BB Gun,0.001s,1,1,1,1,1,1,false
29,01:54:30.462,target,BB Gun,0s,1,1,1,1,1,1,false
30,01:54:30.827,target,BB Gun,0s,1,1,1,1,1,1,false
31,01:54:31.320,target,BB Gun,0s,1,1,1,1,1,1,false
32,01:54:31.779,target,BB Gun,0s,1,1,1,1,1,1,false
33,01:54:32.178,target,BB Gun,0s,1,1,1,1,1,1,false
34,01:54:32.411,target,BB Gun,0s,1,1,1,1,1,1,false
35,01:54:32.787,target,BB Gun,0s,1,1,1,1,1,1,false
36,01:54:33.194,target,BB Gun,0s,1,1,1,1,1,1,false
37,01:54:33.586,target,BB Gun,0s,1,1,1,1,1,1,false
38,01:54:34.094,target,BB Gun,0s,1,1,1,1,1,1,false
39,01:54:34.479,target,BB Gun,0.002s,1,1,1,1,1,1,false
40,01:54:34.861,target,BB Gun,0s,1,1,1,1,1,1,false
41,01:54:35.328,target,BB Gun,0s,1,1,1,1,1,1,false
42,01:54:35.671,target,BB Gun,0.001s,1,1,1,1,1,1,false
43,01:54:36.012,target,BB Gun,0s,1,1,1,1,1,1,false
44,01:54:36.338,target,BB Gun,0s,1,1,1,1,1,1,false
45,01:54:36.729,target,BB Gun,0s,1,1,1,1,1,1,false
46,01:54:37.061,target,BB Gun,0s,1,1,1,1,1,1,false
47,01:54:37.386,target,BB Gun,0s,1,1,1,1,1,1,false
48,01:54:37.820,target,BB Gun,0s,1,1,1,1,1,1,false
49,01:54:38.294,target,BB Gun,0s,1,1,1,1,1,1,false
50,01:54:38.654,target,BB Gun,0s,1,1,1,1,1,1,false
51,01:54:39.070,target,BB Gun,0s,1,1,1,1,1,1,false
52,01:54:39.444,target,BB Gun,0s,1,1,1,1,1,1,false
53,01:54:39.803,target,BB Gun,0s,1,1,1,1,1,1,false
54,01:54:40.421,target,BB Gun,0s,1,1,1,1,1,1,false
55,01:54:40.972,target,BB Gun,0s,1,1,1,1,1,1,false
56,01:54:41.413,target,BB Gun,0s,1,1,1,1,1,1,false
57,01:54:41.863,target,BB Gun,0s,1,1,1,1,1,1,false
58,01:54:42.354,target,BB Gun,0s,1,1,1,1,1,1,false
59,01:54:42.721,target,BB Gun,0s,1,1,1,1,1,1,false
60,01:54:43.496,target,BB Gun,0.4s,2,1,0.5,1,2,0.5,false
61,01:54:43.839,target,BB Gun,0s,1,1,1,1,1,1,false
62,01:54:44.279,target,BB Gun,0s,1,1,1,1,1,1,false
63,01:54:44.605,target,BB Gun,0s,1,1,1,1,1,1,false
64,01:54:45.172,target,BB Gun,0s,1,1,1,1,1,1,false
65,01:54:45.505,target,BB Gun,0s,1,1,1,1,1,1,false
66,01:54:45.856,target,BB Gun,0s,1,1,1,1,1,1,false
67,01:54:46.097,target,BB Gun,0s,1,1,1,1,1,1,false
68,01:54:46.506,target,BB Gun,0s,1,1,1,1,1,1,false
69,01:54:47.332,target,BB Gun,0.6s,2,1,0.5,1,2,0.5,false
70,01:54:47.712,target,BB Gun,0s,1,1,1,1,1,1,false
71,01:54:48.171,target,BB Gun,0s,1,1,1,1,1,1,false
