Kill #,Timestamp,Bot,Weapon,TTK,Shots,Hits,Accuracy,Damage Done,Damage Possible,Efficiency,Cheated
1,20:28:47.336,target,pistol mini,0s,1,1,1,25,50,0.5,false
2,20:28:47.627,target,pistol mini,0s,1,1,1,25,50,0.5,false
3,20:28:47.851,target,pistol mini,0s,1,1,1,25,50,0.5,false
4,20:28:48.161,target,pistol mini,0s,1,1,1,25,50,0.5,false
5,20:28:48.493,target,pistol mini,0s,1,1,1,25,50,0.5,false
6,20:28:48.802,target,pistol mini,0s,1,1,1,25,50,0.5,false
7,20:28:49.027,target,pistol mini,0s,1,1,1,25,50,0.5,false
8,20:28:49.268,target,pistol mini,0s,1,1,1,25,50,0.5,false
9,20:28:49.527,target,pistol mini,0s,1,1,1,25,50,0.5,false
10,20:28:49.760,target,pistol mini,0s,1,1,1,25,50,0.5,false
11,20:28:50.011,target,pistol mini,0s,1,1,1,25,50,0.5,false
12,20:28:50.619,target,pistol mini,0.358s,2,1,0.5,25,100,0.25,false
13,20:28:50.861,target,pistol mini,0s,1,1,1,25,50,0.5,false
14,20:28:51.210,target,pistol mini,0s,1,1,1,25,50,0.5,false
15,20:28:51.453,target,pistol mini,0s,1,1,1,25,50,0.5,false
16,20:28:51.844,target,pistol mini,0s,1,1,1,25,50,0.5,false
17,20:28:52.077,target,pistol mini,0s,1,1,1,25,50,0.5,false
18,20:28:52.370,target,pistol mini,0s,1,1,1,25,50,0.5,false
19,20:28:52.554,target,pistol mini,0s,1,1,1,25,50,0.5,false
20,20:28:52.819,target,pistol mini,0s,1,1,1,25,50,0.5,false
21,20:28:53.053,target,pistol mini,0s,1,1,1,25,50,0.5,false
22,20:28:53.328,target,pistol mini,0s,1,1,1,25,50,0.5,false
23,20:28:53.536,target,pistol mini,0s,1,1,1,25,50,0.5,false
24,20:28:54.103,target,pistol mini,0.317s,2,1,0.5,25,100,0.25,false
25,20:28:54.354,target,pistol mini,0.001s,1,1,1,25,50,0.5,false
26,20:28:54.628,target,pistol mini,0s,1,1,1,25,50,0.5,false
27,20:28:54.845,target,pistol mini,0s,1,1,1,25,50,0.5,false
28,20:28:55.062,target,pistol mini,0s,1,1,1,25,50,0.5,false
29,20:28:55.321,target,pistol mini,0s,1,1,1,25,50,0.5,false
30,20:28:55.621,target,pistol mini,0s,1,1,1,25,50,0.5,false
31,20:28:55.921,target,pistol mini,0s,1,1,1,25,50,0.5,false
32,20:28:56.196,target,pistol mini,0s,1,1,1,25,50,0.5,false
33,20:28:56.478,target,pistol mini,0s,1,1,1,25,50,0.5,false
34,20:28:56.713,target,pistol mini,0s,1,1,1,25,50,0.5,false
35,20:28:57.063,target,pistol mini,0.001s,1,1,1,25,50,0.5,false
36,20:28:57.404,target,pistol mini,0s,1,1,1,25,50,0.5,false
37,20:28:57.662,target,pistol mini,0s,1,1,1,25,50,0.5,false
38,20:28:57.928,target,pistol mini,0s,1,1,1,25,50,0.5,false
39,20:28:58.187,target,pistol mini,0s,1,1,1,25,50,0.5,false
40,20:28:58.480,target,pistol mini,0.001s,1,1,1,25,50,0.5,false
41,20:28:58.763,target,pistol mini,0s,1,1,1,25,50,0.5,false
42,20:28:59.004,target,pistol mini,0.001s,1,1,1,25,50,0.5,false
43,20:28:59.254,target,pistol mini,0s,1,1,1,25,50,0.5,false
44,20:28:59.472,target,pistol mini,0s,1,1,1,25,50,0.5,false
45,20:28:59.715,target,pistol mini,0.001s,1,1,1,25,50,0.5,false
46,20:28:59.980,target,pistol mini,0s,1,1,1,25,50,0.5,false
47,20:29:00.223,target,pistol mini,0s,1,1,1,25,50,0.5,false
48,20:29:00.498,target,pistol mini,0.001s,1,1,1,25,50,0.5,false
49,20:29:01.098,target,pistol mini,0.324s,2,1,0.5,25,100,0.25,false
50,20:29:01.289,target,pistol mini,0s,1,1,1,25,50,0.5,false
51,20:29:01.548,target,pistol mini,0s,1,1,1,25,50,0.5,false
52,20:29:01.758,target,pistol mini,0.001s,1,1,1,25,50,0.5,false
53,20:29:01.998,target,pistol mini,0s,1,1,1,25,50,0.5,false
54,20:29:02.231,target,pistol mini,0s,1,1,1,25,50,0.5,false
55,20:29:02.450,target,pistol mini,0s,1,1,1,25,50,0.5,false
56,20:29:02.698,target,pistol mini,0s,1,1,1,25,50,0.5,false
57,20:29:02.964,target,pistol mini,0s,1,1,1,25,50,0.5,false
58,20:29:03.223,target,pistol mini,0s,1,1,1,25,50,0.5,false
59,20:29:03.465,target,pistol mini,0s,1,1,1,25,50,0.5,false
60,20:29:03.682,target,pistol mini,0.001s,1,1,1,25,50,0.5,false
61,20:29:03.923,target,pistol mini,0s,1,1,1,25,50,0.5,false
62,20:29:04.215,target,pistol mini,0s,1,1,1,25,50,0.5,false
63,20:29:04.524,target,pistol mini,0s,1,1,1,25,50,0.5,false
64,20:29:04.832,target,pistol mini,0s,1,1,1,25,50,0.5,false
65,20:29:05.040,target,pistol mini,0s,1,1,1,25,50,0.5,false
66,20:29:05.332,target,pistol mini,0.001s,1,1,1,25,50,0.5,false
67,20:29:05.574,target,pistol mini,0s,1,1,1,25,50,0.5,false
68,20:29:05.815,target,pistol mini,0s,1,1,1,25,50,0.5,false
69,20:29:06.057,target,pistol mini,0s,1,1,1,25,50,0.5,false
70,20:29:06.307,target,pistol mini,0s,1,1,1,25,50,0.5,false
71,20:29:06.616,target,pistol mini,0s,1,1,1,25,50,0.5,false
72,20:29:06.891,target,pistol mini,0s,1,1,1,25,50,0.5,false
73,20:29:07.182,target,pistol mini,0s,1,1,1,25,50,0.5,false
74,20:29:07.442,target,pistol mini,0.001s,1,1,1,25,50,0.5,false
75,20:29:07.733,target,pistol mini,0s,1,1,1,25,50,0.5,false
76,20:29:08.016,target,pistol mini,0s,1,1,1,25,50,0.5,false
77,20:29:08.241,target,pistol mini,0s,1,1,1,25,50,0.5,false
78,20:29:08.508,target,pistol mini,0s,1,1,1,25,50,0.5,false
79,20:29:08.842,target,pistol mini,0s,1,1,1,25,50,0.5,false
80,20:29:09.099,target,pistol mini,0s,1,1,1,25,50,0.5,false
81,20:29:09.307,target,pistol mini,0s,1,1,1,25,50,0.5,false
82,20:29:09.849,target,pistol mini,0.283s,2,1,0.5,25,100,0.25,false
83,20:29:10.067,target,pistol mini,0.001s,1,1,1,25,50,0.5,false
84,20:29:10.366,target,pistol mini,0s,1,1,1,25,50,0.5,false
85,20:29:10.633,target,pistol mini,0s,1,1,1,25,50,0.5,false
86,20:29:10.933,target,pistol mini,0s,1,1,1,25,50,0.5,false
87,20:29:11.200,target,pistol mini,0.001s,1,1,1,25,50,0.5,false
88,20:29:11.809,target,pistol mini,0.343s,2,1,0.5,25,100,0.25,false
89,20:29:12.142,target,pistol mini,0s,1,1,1,25,50,0.5,false
90,20:29:12.475,target,pistol mini,0s,1,1,1,25,50,0.5,false
91,20:29:12.685,target,pistol mini,0s,1,1,1,25,50,0.5,false
92,20:29:13.059,target,pistol mini,0s,1,1,1,25,50,0.5,false
93,20:29:13.350,target,pistol mini,0.001s,1,1,1,25,50,0.5,false
94,20:29:13.617,target,pistol mini,0s,1,1,1,25,50,0.5,false
95,20:29:13.917,target,pistol mini,0s,1,1,1,25,50,0.5,false
96,20:29:14.209,target,pistol mini,0s,1,1,1,25,50,0.5,false
97,20:29:14.500,target,pistol mini,0s,1,1,1,25,50,0.5,false
98,20:29:14.750,target,pistol mini,0s,1,1,1,25,50,0.5,false
99,20:29:15.001,target,pistol mini,0s,1,1,1,25,50,0.5,false
100,20:29:15.367,target,pistol mini,0s,1,1,1,25,50,0.5,false
101,20:29:15.618,target,pistol mini,0.001s,1,1,1,25,50,0.5,false
102,20:29:15.843,target,pistol mini,0s,1,1,1,25,50,0.5,false
103,20:29:16.117,target,pistol mini,0s,1,1,1,25,50,0.5,false
104,20:29:16.351,target,pistol mini,0s,1,1,1,25,50,0.5,false
105,20:29:16.635,target,pistol mini,0s,1,1,1,25,50,0.5,false

Weapon,Shots,Hits,Damage Done,Damage Possible,,Sens Scale,Horiz Sens,Vert Sens,FOV,Hide Gun,Crosshair,Crosshair Scale,Crosshair Color,ADS Sens,ADS Zoom Scale
pistol mini,110,105,2625.0,5500.0,

Kills:,105
Deaths:,0
Fight Time:,1.639
Avg TTK:,0
Damage Done:,2625.0
Damage Taken:,0.0
Midairs:,0
Midaired:,0
Directs:,0
Directed:,0
Distance Traveled:,0.0
Score:,100.227272
Scenario:,Tile Frenzy Mini
Hash:,53bd6e9a4e8a14d0ea6b53d00b320b4c
Game Version:,2.0.3.1
Challenge Start:,20:28:46.844

Input Lag:,0
Max FPS (config):,120.0
Sens Scale:,Overwatch
Horiz Sens:,4.64
Vert Sens:,4.64
FOV:,90.0
Hide Gun:,false
Crosshair:,plus.png
Crosshair Scale:,1.0
Crosshair Color:,FFFF00
Resolution,1920x1080
Avg FPS,119.93544
Resolution Scale,100.0
