Kill #,Timestamp,Bot,Weapon,TTK,Shots,Hits,Accuracy,Damage Done,Damage Possible,Efficiency,Cheated
85,13:48:27.203,target,BB Gun,0s,1,1,1,1,1,1,false
86,13:48:27.795,target,BB Gun,0s,1,1,1,1,1,1,false
87,13:48:28.004,target,BB Gun,0s,1,1,1,1,1,1,false
88,13:48:28.420,target,BB Gun,0.001s,1,1,1,1,1,1,false
89,13:48:28.730,target,BB Gun,0s,1,1,1,1,1,1,false
90,13:48:29.039,target,BB Gun,0s,1,1,1,1,1,1,false
91,13:48:29.701,target,BB Gun,0.405s,2,1,0.5,1,2,0.5,false
92,13:48:30.068,target,BB Gun,0s,1,1,1,1,1,1,false
93,13:48:30.360,target,BB Gun,0s,1,1,1,1,1,1,false
94,13:48:31.170,target,BB Gun,0.393s,2,1,0.5,1,2,0.5,false
95,13:48:31.645,target,BB Gun,0s,1,1,1,1,1,1,false
96,13:48:31.987,target,BB Gun,0s,1,1,1,1,1,1,false
97,13:48:32.254,target,BB Gun,0s,1,1,1,1,1,1,false
98,13:48:32.537,target,BB Gun,0s,1,1,1,1,1,1,false
99,13:48:32.871,target,BB Gun,0.001s,1,1,1,1,1,1,false
100,13:48:33.245,target,BB Gun,0s,1,1,1,1,1,1,false
101,13:48:33.696,target,BB Gun,0s,1,1,1,1,1,1,false
102,13:48:34.046,target,BB Gun,0s,1,1,1,1,1,1,false
103,13:48:34.354,target,BB Gun,0s,1,1,1,1,1,1,false
104,13:48:34.688,target,BB Gun,0s,1,1,1,1,1,1,false
105,13:48:35.271,target,BB Gun,0s,1,1,1,1,1,1,false
106,13:48:35.682,target,BB Gun,0s,1,1,1,1,1,1,false
107,13:48:35.931,target,BB Gun,0s,1,1,1,1,1,1,false
108,13:48:36.188,target,BB Gun,0s,1,1,1,1,1,1,false
109,13:48:36.613,target,BB Gun,0s,1,1,1,1,1,1,false
110,13:48:36.954,target,BB Gun,0s,1,1,1,1,1,1,false
111,13:48:37.363,target,BB Gun,0s,1,1,1,1,1,1,false
112,13:48:37.746,target,BB Gun,0s,1,1,1,1,1,1,false
113,13:48:38.422,target,BB Gun,0.367s,2,1,0.5,1,2,0.5,false
114,13:48:38.798,target,BB Gun,0.001s,1,1,1,1,1,1,false
115,13:48:39.239,target,BB Gun,0s,1,1,1,1,1,1,false
116,13:48:39.547,target,BB Gun,0s,1,1,1,1,1,1,false
117,13:48:39.997,target,BB Gun,0s,1,1,1,1,1,1,false
118,13:48:41.272,target,BB Gun,0.883s,3,1,0.333,1,3,0.333,false
119,13:48:41.723,target,BB Gun,0s,1,1,1,1,1,1,false
120,13:48:42.339,target,BB Gun,0s,1,1,1,1,1,1,false
121,13:48:42.681,target,BB Gun,0s,1,1,1,1,1,1,false
122,13:48:42.923,target,BB Gun,0s,1,1,1,1,1,1,false
123,13:48:43.532,target,BB Gun,0.283s,2,1,0.5,1,2,0.5,false
124,13:48:43.949,target,BB Gun,0s,1,1,1,1,1,1,false
125,13:48:44.366,target,BB Gun,0s,1,1,1,1,1,1,false
126,13:48:44.932,target,BB Gun,0s,1,1,1,1,1,1,false
127,13:48:45.723,target,BB Gun,0.391s,2,1,0.5,1,2,0.5,false
128,13:48:46.016,target,BB Gun,0s,1,1,1,1,1,1,false
129,13:48:46.299,target,BB Gun,0s,1,1,1,1,1,1,false
130,13:48:46.707,target,BB Gun,0.001s,1,1,1,1,1,1,false
131,13:48:46.989,target,BB Gun,0s,1,1,1,1,1,1,false
132,13:48:47.499,target,BB Gun,0s,1,1,1,1,1,1,false
133,13:48:47.773,target,BB Gun,0s,1,1,1,1,1,1,false
134,13:48:48.183,target,BB Gun,0s,1,1,1,1,1,1,false
135,13:48:48.582,target,BB Gun,0s,1,1,1,1,1,1,false
136,13:48:49.150,target,BB Gun,0s,1,1,1,1,1,1,false
137,13:48:49.516,target,BB Gun,0s,1,1,1,1,1,1,false
138,13:48:49.859,target,BB Gun,0s,1,1,1,1,1,1,false
139,13:48:50.325,target,BB Gun,0s,1,1,1,1,1,1,false

Weapon,Shots,Hits,Damage Done,Damage Possible,,Sens Scale,Horiz Sens,Vert Sens,FOV,Hide Gun,Crosshair,Crosshair Scale,Crosshair Color,ADS Sens,ADS Zoom Scale
BB Gun,152,139,139.0,152.0,

Kills:,139
Deaths:,0
Fight Time:,5.264
Avg TTK:,0
Damage Done:,139.0
Damage Taken:,0.0
Midairs:,0
Midaired:,0
Directs:,0
Directed:,0
Distance Traveled:,0.0
Score:,127.111847
Scenario:,1wall6targets TE
Hash:,3e50391f3c3f484c10a4b8fb362ded17
Game Version:,2.0.3.2
Challenge Start:,13:47:46.449

Input Lag:,0
Max FPS (config):,120.0
Sens Scale:,Overwatch
Horiz Sens:,4.64
Vert Sens:,4.64
FOV:,90.0
Hide Gun:,false
Crosshair:,plus.png
Crosshair Scale:,1.0
Crosshair Color:,FFFF00
Resolution,1920x1080
Avg FPS,117.720566
Resolution Scale,100.0
