Kill #,Timestamp,Bot,Weapon,TTK,Shots,Hits,Accuracy,Damage Done,Damage Possible,Efficiency,Cheated
1,23:14:03.788,Long Strafe Bot,ADSable Hitscan Cone,2.052s,1143,509,0.445,509,1040,0.489,false
2,23:14:06.629,Long Strafe Bot,ADSable Hitscan Cone,2.476s,1374,500,0.364,500,1250,0.4,false
3,23:14:09.322,Long Strafe Bot,ADSable Hitscan Cone,2.375s,1319,551,0.418,500,1200,0.417,false
4,23:14:12.708,Long Strafe Bot,ADSable Hitscan Cone,2.676s,1484,553,0.373,506,1350,0.375,false
5,23:14:15.960,Long Strafe Bot,ADSable Hitscan Cone,2.435s,1352,546,0.404,501,1230,0.407,false
6,23:14:18.884,Long Strafe Bot,ADSable Hitscan Cone,2.558s,1418,505,0.356,505,1290,0.391,false
7,23:14:21.897,Long Strafe Bot,ADSable Hitscan Cone,2.755s,1231,550,0.447,507,1120,0.453,false
8,23:14:25.482,Long Strafe Bot,ADSable Hitscan Cone,2.876s,1594,506,0.317,506,1450,0.349,false
9,23:14:28.125,Long Strafe Bot,ADSable Hitscan Cone,2.276s,1264,509,0.403,509,1150,0.443,false
10,23:14:30.467,Long Strafe Bot,ADSable Hitscan Cone,2.3s,956,725,0.758,661,870,0.76,false
11,23:14:31.785,Long Strafe Bot,ADSable Hitscan Cone,1.075s,602,366,0.608,344,548,0.628,false
12,23:14:34.194,Long Strafe Bot,ADSable Hitscan Cone,1.717s,956,503,0.526,503,870,0.578,false
13,23:14:36.103,Long Strafe Bot,ADSable Hitscan Cone,1.702s,890,540,0.607,500,810,0.617,false
14,23:14:37.973,Long Strafe Bot,ADSable Hitscan Cone,1.619s,901,555,0.616,509,820,0.621,false
15,23:14:40.291,Long Strafe Bot,ADSable Hitscan Cone,2.076s,1154,551,0.477,504,1050,0.48,false
16,23:14:42.118,Long Strafe Bot,ADSable Hitscan Cone,1.644s,912,539,0.591,501,830,0.604,false
17,23:14:43.659,Long Strafe Bot,ADSable Hitscan Cone,1.276s,714,540,0.756,502,650,0.772,false
18,23:14:45.652,Long Strafe Bot,ADSable Hitscan Cone,1.66s,923,545,0.59,502,840,0.598,false
19,23:14:49.839,Long Strafe Bot,ADSable Hitscan Cone,2.836s,1572,561,0.357,512,1430,0.358,false
20,23:14:51.996,Long Strafe Bot,ADSable Hitscan Cone,1.9s,1011,498,0.493,498,920,0.541,false
21,23:14:54.633,Long Strafe Bot,ADSable Hitscan Cone,2.378s,1253,503,0.401,503,1140,0.441,false
22,23:14:57.209,Long Strafe Bot,ADSable Hitscan Cone,2.176s,1209,506,0.419,506,1100,0.46,false
23,23:14:59.667,Long Strafe Bot,ADSable Hitscan Cone,2.202s,1132,542,0.479,504,1030,0.489,false
24,23:15:02.624,Long Strafe Bot,ADSable Hitscan Cone,2.698s,1209,552,0.457,508,1100,0.462,false
25,23:15:05.843,Long Strafe Bot,ADSable Hitscan Cone,2.959s,1418,501,0.353,501,1290,0.388,false
26,23:15:07.442,Long Strafe Bot,ADSable Hitscan Cone,1.216s,681,539,0.791,500,620,0.806,false
27,23:15:10.810,Long Strafe Bot,ADSable Hitscan Cone,3.119s,1407,552,0.392,505,1280,0.395,false
28,23:15:13.869,Long Strafe Bot,ADSable Hitscan Cone,2.676s,1484,503,0.339,503,1350,0.373,false
29,23:15:16.337,Long Strafe Bot,ADSable Hitscan Cone,2.077s,1154,541,0.469,503,1050,0.479,false
30,23:15:19.538,Long Strafe Bot,ADSable Hitscan Cone,2.944s,1341,545,0.406,502,1220,0.411,false
31,23:15:23.058,Long Strafe Bot,ADSable Hitscan Cone,3.262s,1539,544,0.353,502,1400,0.359,false
32,23:15:24.759,Long Strafe Bot,ADSable Hitscan Cone,1.558s,868,601,0.692,545,790,0.69,false
33,23:15:26.900,Long Strafe Bot,ADSable Hitscan Cone,1.885s,1044,496,0.475,464,950,0.488,false
34,23:15:30.127,Long Strafe Bot,ADSable Hitscan Cone,2.967s,1385,556,0.401,506,1260,0.402,false

Weapon,Shots,Hits,Damage Done,Damage Possible,,Sens Scale,Horiz Sens,Vert Sens,FOV,Hide Gun,Crosshair,Crosshair Scale,Crosshair Color,ADS Sens,ADS Zoom Scale
ADSable Hitscan Cone,39971,18205,17198.0,36368.0,

Kills:,34
Deaths:,0
Fight Time:,76.401001
Avg TTK:,0
Damage Done:,17198.0
Damage Taken:,0.0
Midairs:,222
Midaired:,0
Directs:,1007
Directed:,0
Distance Traveled:,0.0
Score:,8132.732422
Scenario:,Ascended Tracking v3
Hash:,46026d159b844451a38af3608d7c9e8a
Game Version:,2.0.3.2
Challenge Start:,23:13:55.172

Input Lag:,0
Max FPS (config):,120.0
Sens Scale:,Overwatch
Horiz Sens:,4.64
Vert Sens:,4.64
FOV:,90.0
Hide Gun:,false
Crosshair:,plus.png
Crosshair Scale:,1.0
Crosshair Color:,FFFF00
Resolution,1920x1080
Avg FPS,119.481758
Resolution Scale,100.0
