Kill #,Timestamp,Bot,Weapon,TTK,Shots,Hits,Accuracy,Damage Done,Damage Possible,Efficiency,Cheated
1,22:11:11.697,target,BB Gun,0s,1,1,1,1,1,1,false
2,22:11:12.042,target,BB Gun,0s,1,1,1,1,1,1,false
3,22:11:12.433,target,BB Gun,0s,1,1,1,1,1,1,false
4,22:11:12.749,target,BB Gun,0s,1,1,1,1,1,1,false
5,22:11:13.024,target,BB Gun,0s,1,1,1,1,1,1,false
6,22:11:13.333,target,BB Gun,0s,1,1,1,1,1,1,false
7,22:11:13.784,target,BB Gun,0.001s,1,1,1,1,1,1,false
8,22:11:14.150,target,BB Gun,0s,1,1,1,1,1,1,false
9,22:11:14.600,target,BB Gun,0s,1,1,1,1,1,1,false
10,22:11:15.034,target,BB Gun,0s,1,1,1,1,1,1,false
11,22:11:15.309,target,BB Gun,0s,1,1,1,1,1,1,false
12,22:11:15.609,target,BB Gun,0s,1,1,1,1,1,1,false
13,22:11:16.117,target,BB Gun,0s,1,1,1,1,1,1,false
14,22:11:16.409,target,BB Gun,0s,1,1,1,1,1,1,false
15,22:11:16.884,target,BB Gun,0s,1,1,1,1,1,1,false
16,22:11:17.259,target,BB Gun,0s,1,1,1,1,1,1,false
17,22:11:17.726,target,BB Gun,0s,1,1,1,1,1,1,false
18,22:11:18.535,target,BB Gun,0.425s,2,1,0.5,1,2,0.5,false
19,22:11:18.827,target,BB Gun,0.001s,1,1,1,1,1,1,false
20,22:11:19.093,target,BB Gun,0s,1,1,1,1,1,1,false
21,22:11:19.435,target,BB Gun,0s,1,1,1,1,1,1,false
22,22:11:19.844,target,BB Gun,0s,1,1,1,1,1,1,false
23,22:11:20.335,target,BB Gun,0s,1,1,1,1,1,1,false
24,22:11:20.610,target,BB Gun,0s,1,1,1,1,1,1,false
25,22:11:21.068,target,BB Gun,0s,1,1,1,1,1,1,false
26,22:11:21.293,target,BB Gun,0s,1,1,1,1,1,1,false
27,22:11:21.594,target,BB Gun,0s,1,1,1,1,1,1,false
28,22:11:22.093,target,BB Gun,0s,1,1,1,1,1,1,false
29,22:11:22.610,target,BB Gun,0s,1,1,1,1,1,1,false
30,22:11:23.002,target,BB Gun,0s,1,1,1,1,1,1,false
31,22:11:23.236,target,BB Gun,0s,1,1,1,1,1,1,false
32,22:11:23.552,target,BB Gun,0s,1,1,1,1,1,1,false
33,22:11:23.795,target,BB Gun,0.001s,1,1,1,1,1,1,false
34,22:11:24.127,target,BB Gun,0s,1,1,1,1,1,1,false
35,22:11:24.453,target,BB Gun,0s,1,1,1,1,1,1,false
36,22:11:25.053,target,BB Gun,0s,1,1,1,1,1,1,false
37,22:11:25.329,target,BB Gun,0s,1,1,1,1,1,1,false
38,22:11:26.003,target,BB Gun,0s,1,1,1,1,1,1,false
39,22:11:26.579,target,BB Gun,0.26s,2,1,0.5,1,2,0.5,false
40,22:11:26.794,target,BB Gun,0s,1,1,1,1,1,1,false
41,22:11:27.220,target,BB Gun,0s,1,1,1,1,1,1,false
42,22:11:27.561,target,BB Gun,0s,1,1,1,1,1,1,false
