Kill #,Timestamp,Bot,Weapon,TTK,Shots,Hits,Accuracy,Damage Done,Damage Possible,Efficiency,Cheated
1,22:13:25.696,target,BB Gun,0s,1,1,1,1,1,1,false
2,22:13:26.205,target,BB Gun,0s,1,1,1,1,1,1,false
3,22:13:26.605,target,BB Gun,0s,1,1,1,1,1,1,false
4,22:13:27.135,target,BB Gun,0s,1,1,1,1,1,1,false
5,22:13:27.510,target,BB Gun,0.001s,1,1,1,1,1,1,false
6,22:13:27.743,target,BB Gun,0.001s,1,1,1,1,1,1,false
7,22:13:28.044,target,BB Gun,0s,1,1,1,1,1,1,false
8,22:13:28.359,target,BB Gun,0s,1,1,1,1,1,1,false
9,22:13:28.693,target,BB Gun,0.001s,1,1,1,1,1,1,false
10,22:13:29.143,target,BB Gun,0s,1,1,1,1,1,1,false
11,22:13:29.602,target,BB Gun,0.001s,1,1,1,1,1,1,false
12,22:13:30.111,target,BB Gun,0s,1,1,1,1,1,1,false
13,22:13:30.360,target,BB Gun,0s,1,1,1,1,1,1,false
14,22:13:31.021,target,BB Gun,0.234s,2,1,0.5,1,2,0.5,false
15,22:13:31.404,target,BB Gun,0s,1,1,1,1,1,1,false
16,22:13:31.996,target,BB Gun,0s,1,1,1,1,1,1,false
17,22:13:32.463,target,BB Gun,0s,1,1,1,1,1,1,false
18,22:13:32.771,target,BB Gun,0s,1,1,1,1,1,1,false
19,22:13:33.188,target,BB Gun,0s,1,1,1,1,1,1,false
20,22:13:33.564,target,BB Gun,0s,1,1,1,1,1,1,false
21,22:13:34.097,target,BB Gun,0s,1,1,1,1,1,1,false
22,22:13:34.497,target,BB Gun,0s,1,1,1,1,1,1,false
23,22:13:35.013,target,BB Gun,0s,1,1,1,1,1,1,false
24,22:13:35.430,target,BB Gun,0s,1,1,1,1,1,1,false
25,22:13:35.914,target,BB Gun,0s,1,1,1,1,1,1,false
26,22:13:36.339,target,BB Gun,0s,1,1,1,1,1,1,false
27,22:13:36.972,target,BB Gun,0s,1,1,1,1,1,1,false
28,22:13:37.306,target,BB Gun,0s,1,1,1,1,1,1,false
29,22:13:37.739,target,BB Gun,0s,1,1,1,1,1,1,false
30,22:13:38.064,target,BB Gun,0s,1,1,1,1,1,1,false
31,22:13:38.397,target,BB Gun,0s,1,1,1,1,1,1,false
32,22:13:38.782,target,BB Gun,0s,1,1,1,1,1,1,false
